x,y,vs_x mean,vs_x stdev,vs_x min,vs_x max,vs_y mean,vs_y stdev,vs_y min,vs_y max,vs_z mean,vs_z stdev,vs_z min,vs_z max,vb_x mean,vb_x stdev,vb_x min,vb_x max,vb_y mean,vb_y stdev,vb_y min,vb_y max,tb_xy mean,tb_xy stdev,tb_xy min,tb_xy max,tb_yz mean,tb_yz stdev,tb_yz min,tb_yz max,dp mean,dp stdev,dp min,dp max
0.225000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.225000,0.025000,16.326544,0.321794,15.836701,16.737275,-0.191586,0.005666,-0.199796,-0.184000,-0.017033,0.020188,-0.042062,0.005427,15.933520,0.321273,15.468122,16.371875,-0.188520,0.005997,-0.197976,-0.181500,18.071240,0.401514,17.486403,18.443750,-0.203721,0.015713,-0.216682,-0.177040,0.126465,0.169015,-0.084812,0.344942
0.225000,0.050000,16.068071,0.319190,15.598501,16.496025,-0.186375,0.005964,-0.195664,-0.179150,-0.008515,0.019852,-0.032294,0.012204,15.550886,0.318457,15.114671,16.009625,-0.180779,0.006222,-0.190976,-0.174350,19.895404,0.424388,19.260218,20.299833,-0.227720,0.016055,-0.240839,-0.200250,-0.046049,0.293405,-0.347412,0.423000
0.225000,0.075000,15.794745,0.315340,15.358076,16.243650,-0.176919,0.005330,-0.184967,-0.169975,-0.004254,0.020049,-0.029082,0.016250,15.150135,0.316427,14.751176,15.630400,-0.168863,0.005468,-0.177793,-0.163150,21.505945,0.430639,20.866204,21.932714,-0.235545,0.015668,-0.250467,-0.209340,-0.111228,0.378099,-0.469637,0.500504
0.225000,0.100000,15.529820,0.310093,15.120594,15.988525,-0.159155,0.007487,-0.170862,-0.150000,0.000195,0.019731,-0.023048,0.021250,14.767628,0.310852,14.395903,15.252775,-0.149167,0.008601,-0.161668,-0.137500,22.855729,0.394499,22.262402,23.281367,-0.230125,0.013899,-0.248293,-0.209340,-0.189193,0.487659,-0.612112,0.636466
0.225000,0.125000,15.277480,0.305833,14.900205,15.747500,-0.144060,0.004261,-0.150558,-0.138750,0.001279,0.019597,-0.022488,0.021250,14.408735,0.307842,14.070902,14.903450,-0.134940,0.003993,-0.141676,-0.131250,23.983911,0.393686,23.390342,24.390782,-0.218790,0.012993,-0.234890,-0.198628,-0.205655,0.536907,-0.635512,0.710938
0.225000,0.150000,15.056118,0.303145,14.704554,15.533700,-0.121276,0.005260,-0.128708,-0.115973,0.001305,0.020160,-0.024128,0.021250,14.097874,0.306095,13.784170,14.597850,-0.112275,0.006138,-0.120059,-0.104791,24.855331,0.368297,24.290193,25.251648,-0.192284,0.014209,-0.210697,-0.172293,-0.211401,0.572330,-0.661450,0.763105
0.225000,0.175000,14.877689,0.299107,14.547491,15.356675,-0.089723,0.012379,-0.103805,-0.070000,0.001540,0.019162,-0.021722,0.021250,13.847627,0.301782,13.553055,14.345750,-0.082245,0.010720,-0.095527,-0.066250,25.511399,0.345350,24.980258,25.902064,-0.147750,0.019404,-0.175511,-0.120712,-0.252843,0.606308,-0.723012,0.785927
0.225000,0.200000,14.743111,0.297697,14.433889,15.225725,-0.066079,0.005200,-0.071069,-0.057500,0.000045,0.019613,-0.024368,0.021250,13.658015,0.300724,13.385749,14.157950,-0.060095,0.004055,-0.065045,-0.053750,25.994363,0.338341,25.469462,26.354600,-0.111031,0.009166,-0.123849,-0.099150,-0.258049,0.629589,-0.735637,0.822048
0.225000,0.225000,14.672719,0.294791,14.370017,15.154350,-0.042393,0.003152,-0.045592,-0.037780,-0.001476,0.016937,-0.021622,0.015580,13.553971,0.297556,13.286040,14.051425,-0.038331,0.003325,-0.041250,-0.033060,26.251659,0.325379,25.742632,26.616560,-0.073234,0.008181,-0.082587,-0.063450,-0.275745,0.667902,-0.744137,0.877288
0.225000,0.250000,14.647869,0.295416,14.354897,15.133500,-0.001692,0.011994,-0.013809,0.016250,-0.001789,0.017201,-0.022430,0.015437,13.517528,0.298343,13.257478,14.017975,-0.001688,0.011150,-0.013170,0.015000,26.345111,0.321919,25.837259,26.701477,-0.004712,0.018692,-0.026241,0.021575,-0.276148,0.680211,-0.750625,0.898376
0.225000,0.275000,14.675754,0.295502,14.389612,15.162925,0.027091,0.008472,0.014875,0.035000,-0.001130,0.017051,-0.021589,0.016444,13.556015,0.298795,13.302755,14.058125,0.024006,0.007280,0.013223,0.031250,26.267433,0.321911,25.755576,26.615034,0.044786,0.014537,0.024790,0.059325,-0.282873,0.661962,-0.747450,0.859893
0.225000,0.300000,14.761557,0.292672,14.475292,15.244300,0.051360,0.005753,0.046250,0.061124,0.000532,0.018769,-0.022671,0.020000,13.675842,0.294903,13.420860,14.171750,0.046227,0.003975,0.042500,0.052926,26.000332,0.318019,25.494459,26.354250,0.084583,0.009553,0.076327,0.100503,-0.277470,0.633573,-0.737200,0.814142
0.225000,0.325000,14.897992,0.296414,14.608414,15.386925,0.083823,0.008888,0.072472,0.094645,0.002167,0.018318,-0.019921,0.021250,13.862844,0.300913,13.604088,14.368000,0.076820,0.007874,0.066785,0.085000,25.559495,0.337083,25.019537,25.911215,0.137281,0.017174,0.118284,0.155236,-0.262542,0.613354,-0.702937,0.794590
0.225000,0.350000,15.086650,0.298259,14.787768,15.577000,0.109318,0.008719,0.100600,0.120000,0.003154,0.017741,-0.017500,0.021250,14.122902,0.302808,13.854481,14.630025,0.099967,0.006965,0.093000,0.108750,24.899398,0.345452,24.345987,25.264884,0.173548,0.019135,0.148636,0.196237,-0.256005,0.603174,-0.672450,0.785919
0.225000,0.375000,15.316904,0.299995,15.002463,15.805850,0.133735,0.012182,0.120469,0.151250,0.002004,0.019111,-0.021716,0.021250,14.441888,0.303744,14.158480,14.948125,0.123646,0.009735,0.112891,0.137500,24.032829,0.356604,23.460865,24.400421,0.201208,0.021600,0.175418,0.227687,-0.209744,0.546024,-0.600500,0.729523
0.225000,0.400000,15.580607,0.300178,15.244956,16.062600,0.149708,0.009635,0.136663,0.160293,0.000737,0.019635,-0.023525,0.021250,14.809219,0.303296,14.507694,15.310650,0.141765,0.008635,0.130152,0.150156,22.950058,0.378171,22.354351,23.300639,0.215531,0.021416,0.189701,0.237625,-0.196389,0.473432,-0.579625,0.608767
0.225000,0.425000,15.853803,0.304330,15.499732,16.335425,0.161635,0.009188,0.150219,0.175220,-0.001727,0.020674,-0.027471,0.021250,15.204120,0.306594,14.881761,15.704800,0.154661,0.007919,0.144962,0.166507,21.559682,0.369246,20.973329,21.944313,0.218314,0.022347,0.191040,0.240812,-0.166979,0.404568,-0.549375,0.500906
0.225000,0.450000,16.130839,0.305522,15.757387,16.605325,0.172515,0.010804,0.156633,0.185377,-0.007068,0.020773,-0.033165,0.015000,15.609324,0.306985,15.265560,16.101750,0.167734,0.010131,0.152481,0.178555,19.953863,0.370878,19.374932,20.324253,0.212635,0.025148,0.184345,0.241712,-0.073317,0.321365,-0.415762,0.433321
0.225000,0.475000,16.408734,0.304049,16.010478,16.865675,0.178077,0.012424,0.159369,0.191864,-0.014552,0.021406,-0.042895,0.006250,16.014800,0.303810,15.639744,16.486325,0.175023,0.011259,0.157954,0.187363,18.133501,0.358996,17.585048,18.455949,0.195548,0.026321,0.166044,0.226525,0.084458,0.255211,-0.247225,0.347948
0.225000,0.500000,16.663705,0.302127,16.267859,17.116100,0.177849,0.014232,0.155916,0.193754,-0.022188,0.021088,-0.050992,-0.000340,16.375219,0.305995,15.993193,16.844975,0.177207,0.013267,0.156902,0.191400,16.101142,0.303686,15.660812,16.390525,0.167918,0.020421,0.146404,0.191400,0.284289,0.291089,0.040556,0.781619
0.225000,0.525000,16.928872,0.299031,16.535924,17.373875,0.173855,0.016174,0.148317,0.191002,-0.026442,0.020399,-0.053338,-0.006250,16.714869,0.302763,16.327912,17.172325,0.174076,0.015192,0.150243,0.190138,13.947618,0.225315,13.651321,14.178775,0.141039,0.021685,0.116293,0.164550,0.442812,0.594754,-0.401928,1.277768
0.225000,0.550000,17.227027,0.292889,16.820812,17.647775,0.166085,0.017997,0.137865,0.184300,-0.031408,0.018075,-0.054244,-0.012453,17.054248,0.295184,16.654605,17.485825,0.166486,0.017436,0.139185,0.184182,11.740918,0.171019,11.560047,11.946875,0.109018,0.022674,0.085825,0.134375,0.679541,0.940511,-0.837793,1.739179
0.225000,0.575000,17.532566,0.290838,17.112975,17.934925,0.154498,0.020321,0.122510,0.172882,-0.033327,0.017300,-0.054680,-0.015146,17.391018,0.290450,16.979549,17.800350,0.154910,0.020020,0.123320,0.173070,9.533337,0.140585,9.341424,9.704662,0.082458,0.029494,0.051709,0.123837,0.768606,1.171923,-1.159383,1.981514
0.225000,0.600000,17.834846,0.293098,17.397814,18.223900,0.136197,0.018429,0.106654,0.156860,-0.032800,0.016849,-0.052847,-0.014800,17.721125,0.290774,17.295170,18.116025,0.136695,0.018214,0.107466,0.157190,7.413374,0.123484,7.226652,7.561075,0.053438,0.022309,0.030166,0.082675,0.880637,1.321002,-1.346104,2.117554
0.225000,0.625000,18.123363,0.297592,17.661238,18.492525,0.118998,0.021181,0.085218,0.137500,-0.029207,0.017442,-0.049212,-0.011250,18.039614,0.294243,17.588622,18.413725,0.119584,0.020899,0.086103,0.137500,5.474349,0.119894,5.280999,5.609075,0.034742,0.026459,0.009315,0.074425,0.842117,1.350935,-1.451136,2.044497
0.225000,0.650000,18.370129,0.305144,17.882827,18.724475,0.088438,0.017340,0.061217,0.108186,-0.024222,0.016862,-0.041651,-0.006250,18.315505,0.302087,17.836602,18.673200,0.089036,0.017318,0.062013,0.108756,3.781478,0.132714,3.582209,3.936350,0.013806,0.016200,-0.003138,0.035812,0.755711,1.266561,-1.417669,1.748805
0.225000,0.675000,18.561584,0.311787,18.055999,18.906350,0.064683,0.017524,0.037604,0.085827,-0.020034,0.016013,-0.036865,-0.003750,18.531378,0.309947,18.030205,18.877350,0.065182,0.017574,0.038145,0.086383,2.343400,0.124380,2.165020,2.481287,0.004703,0.014592,-0.009343,0.024587,0.631829,1.071907,-1.198937,1.431511
0.225000,0.700000,18.683969,0.315060,18.172279,19.031775,0.042489,0.013864,0.018926,0.053582,-0.014982,0.014590,-0.029742,0.002612,18.667535,0.313988,18.159003,19.017725,0.042801,0.013889,0.019138,0.053914,1.291497,0.128858,1.120864,1.426104,0.001396,0.011963,-0.011605,0.019162,0.443615,0.685335,-0.639884,1.198350
0.225000,0.725000,18.758146,0.315420,18.242164,19.094925,0.014029,0.011778,-0.004018,0.025959,-0.010062,0.015883,-0.026195,0.009802,18.749113,0.314572,18.235397,19.087775,0.014137,0.011944,-0.004147,0.026119,0.619770,0.120706,0.474582,0.786924,0.000227,0.005656,-0.005216,0.008612,0.028742,0.376086,-0.246388,0.670000
0.225000,0.750000,18.779829,0.311674,18.271230,19.115775,-0.006273,0.010741,-0.021417,0.005350,-0.008003,0.017277,-0.025846,0.014003,18.771885,0.311031,18.265530,19.110725,-0.006355,0.010805,-0.021668,0.005225,0.413552,0.127690,0.266336,0.578922,0.002226,0.002638,-0.000213,0.006459,-0.049023,0.482502,-0.626954,0.614487
0.225000,0.775000,18.761638,0.308036,18.260792,19.097600,-0.025735,0.010426,-0.042667,-0.015000,-0.010387,0.018672,-0.029547,0.012312,18.751679,0.307768,18.252092,19.089750,-0.026043,0.010517,-0.043123,-0.015000,0.644647,0.130837,0.487030,0.794066,0.003409,0.008818,-0.007800,0.015176,0.322089,0.295616,-0.003473,0.638850
0.225000,0.800000,18.696831,0.306819,18.198660,19.031125,-0.051270,0.010748,-0.064034,-0.040000,-0.016025,0.018465,-0.036321,0.004630,18.679960,0.306980,18.181763,19.015050,-0.051770,0.010806,-0.064788,-0.040000,1.262286,0.092543,1.151153,1.398877,0.000878,0.012818,-0.016050,0.016069,0.595443,0.729395,-0.612181,1.254571
0.225000,0.825000,18.558370,0.301219,18.070655,18.893625,-0.080548,0.008004,-0.090635,-0.068275,-0.023229,0.017841,-0.043289,-0.003542,18.524267,0.300842,18.037680,18.860775,-0.081158,0.007937,-0.091681,-0.069350,2.366870,0.103207,2.226425,2.476750,-0.006462,0.016483,-0.031025,0.011020,0.764435,1.093562,-1.102691,1.658413
0.225000,0.850000,18.361839,0.298033,17.879569,18.694825,-0.102307,0.008868,-0.113961,-0.092500,-0.028529,0.018638,-0.049922,-0.010000,18.302336,0.297318,17.822358,18.637500,-0.103662,0.008427,-0.115182,-0.095000,3.789171,0.100846,3.643597,3.919813,-0.015634,0.015401,-0.037063,0.001727,0.837692,1.324476,-1.429106,1.925138
0.225000,0.875000,18.101682,0.297001,17.625181,18.443200,-0.127508,0.011272,-0.138998,-0.116225,-0.033492,0.018670,-0.056115,-0.013909,18.011001,0.297229,17.535625,18.355775,-0.129781,0.010023,-0.139780,-0.117350,5.494784,0.095918,5.365641,5.636075,-0.034077,0.017869,-0.055937,-0.011457,0.874944,1.386282,-1.495961,2.021163
0.225000,0.900000,17.801325,0.298409,17.327543,18.153950,-0.146261,0.009077,-0.156867,-0.136250,-0.034893,0.019372,-0.058144,-0.014064,17.678437,0.300649,17.201971,18.035050,-0.147207,0.008985,-0.158024,-0.137500,7.450347,0.136191,7.307937,7.652712,-0.053595,0.015259,-0.071750,-0.033030,0.884177,1.325033,-1.379100,1.989108
0.225000,0.925000,17.482788,0.303716,17.003231,17.846200,-0.166816,0.007235,-0.174952,-0.155475,-0.034999,0.020239,-0.060173,-0.014002,17.330181,0.308683,16.842944,17.699075,-0.167236,0.007329,-0.175962,-0.156025,9.540899,0.142047,9.391309,9.719325,-0.085574,0.017298,-0.108262,-0.061151,0.819561,1.176413,-1.159355,1.911907
0.225000,0.950000,17.160683,0.310977,16.676233,17.541650,-0.178338,0.007938,-0.185820,-0.166875,-0.032261,0.022005,-0.059736,-0.010000,16.979094,0.317802,16.484418,17.367200,-0.178548,0.007941,-0.186929,-0.167250,11.733656,0.185884,11.504354,11.961063,-0.116049,0.017146,-0.133075,-0.088825,0.778239,0.937635,-0.734473,1.814231
0.225000,0.975000,16.864319,0.318153,16.368255,17.253175,-0.188161,0.006310,-0.193003,-0.177400,-0.026194,0.023381,-0.054861,0.000000,16.642547,0.323769,16.142072,17.043725,-0.187074,0.006212,-0.194003,-0.177425,13.900074,0.242031,13.559819,14.135359,-0.157516,0.022741,-0.188463,-0.125872,0.440434,0.605161,-0.332546,1.285044
0.225000,1.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.250000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.250000,0.025000,16.330109,0.319702,15.845573,16.741700,-0.010093,0.011420,-0.027583,0.003750,-0.020396,0.020299,-0.045429,0.000000,15.933871,0.319728,15.472894,16.372950,-0.011221,0.011303,-0.029127,0.001250,18.086686,0.397008,17.501579,18.460880,-0.011860,0.008319,-0.021640,-0.002588,0.167954,0.227607,-0.033958,0.522800
0.250000,0.050000,16.064195,0.317546,15.600611,16.494200,-0.010890,0.011319,-0.028398,0.002500,-0.019063,0.018859,-0.041742,0.000000,15.543698,0.317270,15.112163,16.003700,-0.010990,0.011541,-0.028930,0.002500,19.944072,0.425450,19.304854,20.353421,-0.013379,0.009318,-0.028752,-0.003770,0.132713,0.156230,-0.033380,0.373541
0.250000,0.075000,15.787639,0.314193,15.355785,16.237600,-0.010908,0.010549,-0.027278,-0.000000,-0.017700,0.019832,-0.041680,0.003750,15.138780,0.315443,14.744193,15.619325,-0.009460,0.012140,-0.027440,0.005000,21.571512,0.428799,20.930033,21.990849,-0.015395,0.010390,-0.032954,-0.005903,0.131598,0.147106,-0.010747,0.362576
0.250000,0.100000,15.517889,0.309729,15.114929,15.979800,-0.010139,0.012194,-0.026431,0.007500,-0.017276,0.018708,-0.039496,0.002500,14.749184,0.311416,14.384199,15.238350,-0.009678,0.011986,-0.025678,0.007500,22.942695,0.401045,22.337390,23.364480,-0.014463,0.011805,-0.033818,-0.002625,0.118606,0.129980,-0.020351,0.315296
0.250000,0.125000,15.264739,0.305726,14.891619,15.736750,-0.009647,0.010924,-0.025975,0.003750,-0.016092,0.018044,-0.036784,0.002500,14.388888,0.308571,14.054892,14.886150,-0.009703,0.010299,-0.025607,0.001250,24.074638,0.395914,23.473810,24.476235,-0.014544,0.013484,-0.037104,-0.002912,0.109561,0.083148,0.018083,0.229451
0.250000,0.150000,15.041468,0.302772,14.694516,15.520700,-0.010217,0.012398,-0.023060,0.010000,-0.016104,0.018362,-0.038022,0.002500,14.075082,0.306267,13.766401,14.576950,-0.010218,0.011440,-0.023355,0.007500,24.954819,0.372196,24.380803,25.351175,-0.015185,0.016485,-0.037356,0.008900,0.114432,0.096947,0.015560,0.256425
0.250000,0.175000,14.862399,0.298880,14.536582,15.343075,-0.012051,0.004795,-0.019329,-0.006075,-0.016141,0.018090,-0.037784,0.002500,13.823073,0.302140,13.533975,14.323250,-0.011181,0.005602,-0.018935,-0.003290,25.619448,0.351027,25.075778,26.006079,-0.017816,0.009989,-0.032385,-0.005348,0.123207,0.092696,0.020364,0.264854
0.250000,0.200000,14.727240,0.297666,14.422370,15.211850,-0.011301,0.007595,-0.021404,0.000000,-0.015440,0.017000,-0.034890,0.002500,13.631993,0.301376,13.363453,14.133850,-0.009945,0.007136,-0.020055,0.000000,26.104846,0.341960,25.571678,26.459544,-0.016866,0.013275,-0.036443,0.000975,0.106815,0.080029,0.012269,0.217771
0.250000,0.225000,14.656676,0.294929,14.358650,15.140750,-0.005363,0.010652,-0.015595,0.012500,-0.016720,0.014606,-0.032884,-0.000653,13.526904,0.298412,13.261857,14.026650,-0.004408,0.010206,-0.014878,0.012500,26.363083,0.327986,25.847525,26.722924,-0.009184,0.016664,-0.028376,0.017538,0.099453,0.069139,0.021220,0.188764
0.250000,0.250000,14.632503,0.295421,14.344111,15.120500,-0.009164,0.004039,-0.015432,-0.005473,-0.017600,0.014760,-0.034970,-0.001080,13.489910,0.299207,13.232888,13.992750,-0.008333,0.003605,-0.013445,-0.004736,26.458087,0.325219,25.942152,26.807799,-0.017330,0.008317,-0.026913,-0.008927,0.121985,0.093559,0.032869,0.266361
0.250000,0.275000,14.659758,0.295342,14.378468,15.148825,-0.006970,0.005334,-0.012583,0.000104,-0.017098,0.014410,-0.033149,-0.000652,13.528626,0.299664,13.278381,14.033000,-0.006355,0.003823,-0.010300,-0.001488,26.379444,0.325619,25.859130,26.720936,-0.012310,0.008042,-0.021013,-0.003689,0.103670,0.064524,0.033997,0.189813
0.250000,0.300000,14.746204,0.292027,14.463647,15.229650,-0.006252,0.009564,-0.016180,0.009524,-0.016261,0.015324,-0.033344,0.000444,13.648774,0.296049,13.396056,14.147250,-0.005835,0.007433,-0.014546,0.006006,26.111072,0.322771,25.595782,26.460299,-0.012268,0.014528,-0.030532,0.010110,0.099866,0.072440,0.016567,0.196081
0.250000,0.325000,14.882325,0.296152,14.597711,15.372275,-0.003210,0.007367,-0.011581,0.005566,-0.015596,0.017523,-0.035968,0.002500,13.838215,0.301452,13.583133,14.344825,-0.003024,0.006138,-0.009974,0.003750,25.664685,0.341497,25.115057,26.014445,-0.007916,0.012390,-0.022878,0.005038,0.117559,0.088696,0.023221,0.253446
0.250000,0.350000,15.071421,0.297904,14.779141,15.562800,0.000772,0.010703,-0.014267,0.015000,-0.015955,0.018061,-0.037597,0.002500,14.100597,0.302638,13.837186,14.608300,-0.000462,0.008217,-0.012679,0.010000,24.998251,0.349572,24.436151,25.364789,-0.002331,0.018513,-0.027227,0.023100,0.120541,0.085815,0.023358,0.249764
0.250000,0.375000,15.304799,0.298614,14.995725,15.793100,-0.003600,0.006594,-0.011210,0.006837,-0.016774,0.018827,-0.040058,0.002500,14.422598,0.303225,14.143432,14.929025,-0.004161,0.006109,-0.010000,0.005307,24.122653,0.359375,23.544334,24.492509,-0.007032,0.011243,-0.022008,0.008268,0.131199,0.136016,0.007081,0.350764
0.250000,0.400000,15.570410,0.298672,15.241189,16.052050,-0.002968,0.005656,-0.011239,0.003966,-0.017152,0.018842,-0.040431,0.002500,14.792940,0.302732,14.497434,15.294900,-0.001732,0.004776,-0.008561,0.002983,23.031887,0.381851,22.426661,23.378260,-0.005467,0.012387,-0.021585,0.007600,0.121746,0.120755,-0.006312,0.313505
0.250000,0.425000,15.845836,0.302266,15.500283,16.326975,-0.001399,0.007631,-0.013110,0.006250,-0.017673,0.019206,-0.041413,0.002500,15.190925,0.305533,14.877007,15.691975,-0.000216,0.007339,-0.010972,0.008750,21.631684,0.374025,21.034033,22.007936,-0.005410,0.014410,-0.024281,0.010788,0.122312,0.110445,-0.016624,0.288242
0.250000,0.450000,16.126096,0.303496,15.762309,16.601250,-0.003697,0.007506,-0.015070,0.005284,-0.018503,0.018813,-0.042506,-0.000000,15.600804,0.306201,15.264990,16.094650,-0.002677,0.007098,-0.013407,0.004801,20.005886,0.376672,19.412872,20.372845,-0.006278,0.014496,-0.027602,0.008125,0.126443,0.129044,-0.011084,0.336686
0.250000,0.475000,16.409762,0.300187,16.023040,16.865600,-0.004897,0.008834,-0.019107,0.004918,-0.021268,0.020302,-0.049055,-0.000057,16.012536,0.301327,15.647236,16.484100,-0.004014,0.008131,-0.017146,0.004689,18.161640,0.364947,17.597546,18.486375,-0.007417,0.014947,-0.029636,0.007088,0.194472,0.220991,-0.003761,0.567972
0.250000,0.500000,16.670022,0.297797,16.284287,17.119500,-0.006350,0.010506,-0.023546,0.004898,-0.020461,0.022446,-0.050781,0.002500,16.379732,0.302126,16.006854,16.846650,-0.005435,0.009312,-0.020570,0.004832,16.096402,0.298632,15.652777,16.375350,-0.005373,0.019778,-0.032291,0.020250,0.225651,0.336937,-0.032100,0.791780
0.250000,0.525000,16.937383,0.295149,16.552844,17.379350,-0.007358,0.012233,-0.027384,0.005654,-0.020314,0.021085,-0.047759,0.001250,16.724433,0.297736,16.348235,17.177650,-0.006537,0.011201,-0.024813,0.005591,13.914492,0.218611,13.621862,14.128575,-0.008651,0.016798,-0.032016,0.009650,0.309104,0.410724,-0.068797,0.996363
0.250000,0.550000,17.237987,0.289968,16.836977,17.655850,-0.007546,0.014178,-0.031118,0.006785,-0.020403,0.017668,-0.042284,-0.001171,17.068994,0.290799,16.676434,17.495750,-0.007101,0.013642,-0.029788,0.006684,11.674448,0.157762,11.509694,11.849575,-0.010758,0.015446,-0.035468,0.004890,0.310591,0.386078,-0.092162,0.945262
0.250000,0.575000,17.543973,0.288744,17.128872,17.945025,-0.005540,0.016240,-0.032625,0.007500,-0.019077,0.017436,-0.039092,-0.001007,17.406136,0.287451,17.000816,17.813175,-0.005339,0.016038,-0.032145,0.007500,9.450596,0.146442,9.252443,9.635912,-0.003985,0.022738,-0.032479,0.028962,0.189631,0.352168,-0.106139,0.769900
0.250000,0.600000,17.848122,0.291145,17.414496,18.235250,-0.009018,0.016396,-0.035703,0.009032,-0.019590,0.017866,-0.040535,-0.001252,17.739362,0.288172,17.316921,18.130550,-0.008840,0.016270,-0.035364,0.008956,7.292618,0.113588,7.113735,7.418225,-0.007541,0.020168,-0.033329,0.018400,0.218960,0.349679,-0.115918,0.798315
0.250000,0.625000,18.136994,0.296218,17.677273,18.504850,-0.007650,0.016038,-0.034109,0.008034,-0.018920,0.017482,-0.038631,-0.001250,18.057671,0.292456,17.609420,18.429500,-0.007515,0.015880,-0.033783,0.007896,5.335068,0.126494,5.133980,5.480700,-0.005403,0.019726,-0.026551,0.023575,0.173057,0.344599,-0.184032,0.735022
0.250000,0.650000,18.384181,0.304598,17.897257,18.736750,-0.006839,0.017694,-0.034410,0.014104,-0.018274,0.017880,-0.036672,0.002500,18.333613,0.301294,17.855274,18.689000,-0.006773,0.017540,-0.034154,0.013813,3.596246,0.124432,3.406770,3.713674,-0.004552,0.015221,-0.022777,0.016075,0.120988,0.324521,-0.290336,0.601875
0.250000,0.675000,18.574640,0.311869,18.068137,18.917625,-0.009194,0.016468,-0.034459,0.011532,-0.017856,0.017310,-0.036158,0.001250,18.548219,0.310038,18.045774,18.891825,-0.009194,0.016333,-0.034344,0.011194,2.143830,0.129782,1.970483,2.324617,-0.004821,0.013256,-0.018714,0.013550,0.065485,0.249175,-0.241504,0.443235
0.250000,0.700000,18.696786,0.315722,18.182390,19.041150,-0.005180,0.019668,-0.037545,0.014576,-0.018253,0.016731,-0.035525,-0.000581,18.684662,0.314968,18.171977,19.029600,-0.005821,0.019339,-0.037554,0.014420,1.086217,0.139199,0.917054,1.265863,-0.002761,0.011616,-0.013923,0.013825,0.099509,0.215135,-0.240372,0.356809
0.250000,0.725000,18.764679,0.315660,18.247773,19.101800,-0.008760,0.015988,-0.034718,0.008977,-0.016456,0.016859,-0.034075,0.003053,18.758499,0.315281,18.242638,19.096825,-0.009386,0.015882,-0.034726,0.008982,0.423799,0.137476,0.310246,0.652571,-0.000461,0.005572,-0.006037,0.007850,0.198273,0.340238,-0.104411,0.774861
0.250000,0.750000,18.784905,0.310906,18.277471,19.121600,-0.011256,0.014575,-0.036154,0.000979,-0.016057,0.017536,-0.034119,0.005035,18.779704,0.310796,18.273265,19.118750,-0.011974,0.014377,-0.036284,0.001038,0.222810,0.168831,0.081682,0.498132,0.003206,0.004004,-0.001275,0.008656,0.246044,0.289424,-0.028014,0.733135
0.250000,0.775000,18.767665,0.306292,18.270805,19.106300,-0.008926,0.015637,-0.034895,0.006250,-0.016333,0.018326,-0.035308,0.003870,18.759971,0.306056,18.264290,19.100650,-0.008335,0.016339,-0.035068,0.008750,0.425745,0.131140,0.293656,0.615970,0.003964,0.008218,-0.006987,0.012534,0.119732,0.230274,-0.070478,0.513255
0.250000,0.800000,18.708389,0.305992,18.211271,19.041900,-0.013592,0.013956,-0.035061,0.000000,-0.018022,0.017498,-0.036690,0.000000,18.695245,0.306383,18.197221,19.028550,-0.013070,0.014664,-0.035361,0.002500,1.054889,0.105551,0.957829,1.231940,0.003289,0.012028,-0.013550,0.015313,0.061048,0.293807,-0.327414,0.490515
0.250000,0.825000,18.573255,0.300736,18.085852,18.906600,-0.008504,0.015660,-0.032256,0.010000,-0.017583,0.017816,-0.036671,0.002500,18.543011,0.300345,18.056502,18.877175,-0.008591,0.015776,-0.032682,0.010000,2.175206,0.103220,2.045784,2.295604,0.003581,0.012535,-0.014463,0.015399,0.070533,0.286640,-0.253447,0.520920
0.250000,0.850000,18.377431,0.297456,17.895846,18.709000,-0.009199,0.017758,-0.034094,0.012500,-0.017569,0.018300,-0.037433,0.005000,18.322093,0.296697,17.842641,18.655450,-0.008699,0.018632,-0.034617,0.015000,3.607024,0.085956,3.480539,3.687785,0.003719,0.011949,-0.010525,0.017854,0.076651,0.282490,-0.293714,0.494534
0.250000,0.875000,18.116961,0.295957,17.642240,18.457375,-0.009032,0.012944,-0.029436,0.006250,-0.019591,0.017964,-0.040115,-0.001250,18.030344,0.296010,17.556911,18.373675,-0.010149,0.012124,-0.030062,0.002500,5.346578,0.074753,5.233268,5.443412,0.002311,0.013019,-0.017275,0.014114,0.143492,0.273218,-0.181461,0.561807
0.250000,0.900000,17.816061,0.297342,17.343900,18.167350,-0.006824,0.015189,-0.029965,0.012500,-0.019248,0.017436,-0.038708,-0.001261,17.697075,0.299366,17.222470,18.052000,-0.008299,0.013905,-0.030597,0.007500,7.318864,0.104651,7.199987,7.466575,0.002809,0.008744,-0.009000,0.014283,0.183770,0.255367,-0.139653,0.564127
