# x_hat,full-stokes min,full-stokes max,full-stokes mean,full-stokes std,higher-order min,higher-order max,higher-order mean,higher-order std
3.300000000000000155e-01,8.929629774495298378e+00,9.299358800837513428e+00,9.193701694343891617e+00,1.155808023018541353e-01,7.118671767882379875e+00,9.715665582965739233e+00,9.122318828869458329e+00,6.239454630432055282e-01
3.400000000000000244e-01,9.308225154142769853e+00,9.445297540883917264e+00,9.376509488074363574e+00,3.953905393756932535e-02,7.221185697061484277e+00,9.850465092245594079e+00,9.256794170624521811e+00,6.335248656290087821e-01
3.500000000000000333e-01,9.491136598933701762e+00,9.780682751298936495e+00,9.567762465610744727e+00,9.090329252091201850e-02,7.339308333047661392e+00,1.002961545341415395e+01,9.406563913392124832e+00,6.436297302570334056e-01
3.599999999999999867e-01,9.674048032055747370e+00,1.012032059810168150e+01,9.775015563379053418e+00,1.440040049139148792e-01,7.462901839523841119e+00,1.020876565019615967e+01,9.575754296838477231e+00,6.568803360400788938e-01
3.699999999999999956e-01,9.898475951199211309e+00,1.049779396328532677e+01,1.001224701078887058e+01,2.008227286290424629e-01,7.634152913269897311e+00,1.043706647602615334e+01,9.774513867459630134e+00,6.666352302609449554e-01
3.800000000000000044e-01,1.008227681085917915e+01,1.083133170419136881e+01,1.025278062427999437e+01,2.401849239811380543e-01,7.805156285835030516e+00,1.066541636048026120e+01,9.983915371534783034e+00,6.792481846206115392e-01
3.900000000000000133e-01,1.036518459057401742e+01,1.098356182508874745e+01,1.050037783283368142e+01,2.002169372559146621e-01,8.008294046595239024e+00,1.094931726691125817e+01,1.024249648405482915e+01,6.974271087582839534e-01
4.000000000000000222e-01,1.065930605395031172e+01,1.114404722635695144e+01,1.077083082166734229e+01,1.556187224446217432e-01,8.238975971481007576e+00,1.123326724485182915e+01,1.052060629258902935e+01,7.120754710358855322e-01
4.100000000000000311e-01,1.096777406764164553e+01,1.121142130329262976e+01,1.107364715517750575e+01,6.665376214028857771e-02,8.469728458439535146e+00,1.158121992503967768e+01,1.085369623770324665e+01,7.443484526935868484e-01
4.199999999999999845e-01,1.124415126154634059e+01,1.149698109863087758e+01,1.141336508480578615e+01,8.239226342384239898e-02,8.770864334002798302e+00,1.192921833322468750e+01,1.122750434905613481e+01,7.673389269183255035e-01
4.299999999999999933e-01,1.140369920216280342e+01,1.192574251906798111e+01,1.178042387607714758e+01,1.637827183470461634e-01,9.074102859565783774e+00,1.235222285672922915e+01,1.161978909078548838e+01,7.973141014937210613e-01
4.400000000000000022e-01,1.166938799104484303e+01,1.240497096417020906e+01,1.219371888992292874e+01,2.250975634656745550e-01,9.416030696195775818e+00,1.277526966175665457e+01,1.204394074342736864e+01,8.245100503707152306e-01
4.500000000000000111e-01,1.192079338283077661e+01,1.289624471601681144e+01,1.264174715442700503e+01,3.075647160889508069e-01,9.813573783492845592e+00,1.328777284361547828e+01,1.251562350489627384e+01,8.507101898526240324e-01
4.600000000000000200e-01,1.260500136178194808e+01,1.340371408180567592e+01,1.320091163427136571e+01,2.576862476902508914e-01,1.021046087382826784e+01,1.380027126788368541e+01,1.301626070950046987e+01,8.820105122984349677e-01
4.700000000000000289e-01,1.336668939774399867e+01,1.406754587220321540e+01,1.382890775117111204e+01,2.100615440179562643e-01,1.071804730987377319e+01,1.442242673849432677e+01,1.358548549477791312e+01,9.039702305137953253e-01
4.799999999999999822e-01,1.433481626069059978e+01,1.477210100288136552e+01,1.451907785372310578e+01,1.378927596366280872e-01,1.124816136009270906e+01,1.504457322961857990e+01,1.418899336641817222e+01,9.279298251147616305e-01
4.899999999999999911e-01,1.504266659581751142e+01,1.556676085269251608e+01,1.529703852622144389e+01,1.767694738249441511e-01,1.183522518704767101e+01,1.580799287297540090e+01,1.486774077461776500e+01,9.621509039054690904e-01
5.000000000000000000e-01,1.585094775905433373e+01,1.674452957981209167e+01,1.614321623311512965e+01,3.166970538413646508e-01,1.256724846263589512e+01,1.657142567372297748e+01,1.561756990379308974e+01,9.730887765069619055e-01
5.100000000000000089e-01,1.670245246273454143e+01,1.802990641540171168e+01,1.715270686380759102e+01,4.031271614854802787e-01,1.329732386770843355e+01,1.752934232442110130e+01,1.654871240588656178e+01,1.041251923313075256e+00
5.200000000000000178e-01,1.775479503799180492e+01,1.936301411930115890e+01,1.827569937768106811e+01,4.941775116800371515e-01,1.425156672543233327e+01,1.848707877946096900e+01,1.757341023673986058e+01,1.069949899102228486e+00
5.300000000000000266e-01,1.890225811486256546e+01,2.057563437239622317e+01,1.947769013552111161e+01,5.089052201541658382e-01,1.530320858916019944e+01,1.972228151937660812e+01,1.876138625539609350e+01,1.129873477287699268e+00
5.400000000000000355e-01,2.012485097916338006e+01,2.169396266391743922e+01,2.076060815069670795e+01,4.871058967445705545e-01,1.643306486091838181e+01,2.095758282340127110e+01,2.004831305926001050e+01,1.197486609904564014e+00
5.500000000000000444e-01,2.149743281148843010e+01,2.282715696996402954e+01,2.223068314535258949e+01,4.714260084640689574e-01,1.799301139364619573e+01,2.258999099060325122e+01,2.158230194430264604e+01,1.226428688675600842e+00
5.600000000000000533e-01,2.341856172661091406e+01,2.452265974559853490e+01,2.396964875734657241e+01,3.465395488879747243e-01,1.954910834076634174e+01,2.438798937996760330e+01,2.332605761079726392e+01,1.312513536336862963e+00
5.700000000000000622e-01,2.517632438503913050e+01,2.675500919715582171e+01,2.594686330811888908e+01,4.680050375432084353e-01,2.158046835123725771e+01,2.642634364971470262e+01,2.537033983013502692e+01,1.354254301318042142e+00
5.799999999999999600e-01,2.716570514560174843e+01,2.916604749609009417e+01,2.826994736058135871e+01,5.741855816326857376e-01,2.395142061009698153e+01,2.870043142516820822e+01,2.767331045121342825e+01,1.375528985154605088e+00
5.899999999999999689e-01,2.941779458550393400e+01,3.187134474759521652e+01,3.077751662160334689e+01,7.196998591616500240e-01,2.633328477991495831e+01,3.167238846775849126e+01,3.023691028481697174e+01,1.490190094088599038e+00
5.999999999999999778e-01,3.228653112015008020e+01,3.546041364540607788e+01,3.395663535310737302e+01,1.060263871014085924e+00,2.998133149980277423e+01,3.494642116305792712e+01,3.338948256390994374e+01,1.478132697058460510e+00
6.099999999999999867e-01,3.706680350647469169e+01,3.904822214844734418e+01,3.815323823292984429e+01,5.908406420169399764e-01,3.362227101954126596e+01,3.900576995181563689e+01,3.738119346495130912e+01,1.683770482680209346e+00
6.199999999999999956e-01,4.180365713073863532e+01,4.412018033566937447e+01,4.292396507577252152e+01,6.707175616315597111e-01,3.786387349033014971e+01,4.347247412928540200e+01,4.183435758583491548e+01,1.830869944223358914e+00
6.300000000000000044e-01,4.795873349342499381e+01,4.968625671733515503e+01,4.893966724350830333e+01,5.368824858532666999e-01,4.246012053479712023e+01,4.942618694746040120e+01,4.762932289758700932e+01,2.193699999993276251e+00
6.400000000000000133e-01,5.308436139580512503e+01,5.730209881001859884e+01,5.545997675538451688e+01,1.189865624498088081e+00,4.799071203919849893e+01,5.616926838004119560e+01,5.377045728944570868e+01,2.596427247640852531e+00
6.500000000000000222e-01,5.820998929826466650e+01,6.659168637321428719e+01,6.363948241595398514e+01,2.444416560945211092e+00,5.460090902218507836e+01,6.454073515262318494e+01,6.166449794002172524e+01,3.397728797353102959e+00
6.600000000000000311e-01,6.752862350708889494e+01,7.773455701211935320e+01,7.343002341675196476e+01,2.853410695285548915e+00,6.258430117088111899e+01,7.510041974644569507e+01,7.071625331304740314e+01,4.268015223980473394e+00
6.700000000000000400e-01,7.684725771663933358e+01,8.850766124238116106e+01,8.386300348070281530e+01,3.266731138027769710e+00,6.938647131264937684e+01,8.543771345838915465e+01,8.066624344634699639e+01,5.427784467988652217e+00
6.800000000000000488e-01,8.616589192668038777e+01,9.979682878719732742e+01,9.561327831312921433e+01,4.127248878073404015e+00,7.540017193849593014e+01,9.804111967272113759e+01,9.164728108382921334e+01,7.078970621595173540e+00
6.900000000000000577e-01,9.548452613706838576e+01,1.126740347368955639e+02,1.075425124348795123e+02,5.233935125132910926e+00,8.139921067752635508e+01,1.122293765127004264e+02,1.032701344826892722e+02,9.082931861096261272e+00
7.000000000000000666e-01,1.048031603477107438e+02,1.264248132476922848e+02,1.188909641512475304e+02,6.205800968551220542e+00,8.444477530224045836e+01,1.269104101259925130e+02,1.144257481074802740e+02,1.183491527856345193e+01
7.099999999999999645e-01,1.085619659460844844e+02,1.401372629477995702e+02,1.286270784072112292e+02,8.899436975133459882e+00,8.638763747496388135e+01,1.417393162118266048e+02,1.242938808996190545e+02,1.510390827309515949e+01
7.199999999999999734e-01,1.123207715459113274e+02,1.514184909612001775e+02,1.366814821707885983e+02,1.094995881527839110e+01,8.792124282513756839e+01,1.540616592079049099e+02,1.332620832974771190e+02,1.826389882887804106e+01
7.299999999999999822e-01,1.160795771470501165e+02,1.544790255573321360e+02,1.406078900056934629e+02,1.088679843868691677e+01,8.786859489942690971e+01,1.610485202420310031e+02,1.379542234731929966e+02,2.029511541154980137e+01
7.399999999999999911e-01,1.198383827493773595e+02,1.570074141698599703e+02,1.439667191173620324e+02,1.075330927799152114e+01,8.784385480651000933e+01,1.750797717574773458e+02,1.419279547677317908e+02,2.223883646457036889e+01
7.500000000000000000e-01,1.235971883527846558e+02,1.570579260241614747e+02,1.447232658756798003e+02,9.572982771028957671e+00,8.786216664154150635e+01,1.860850997055065648e+02,1.433601265460565060e+02,2.350559073726686066e+01
7.600000000000000089e-01,1.198383827493775158e+02,1.557206987401893343e+02,1.431012065709353180e+02,1.026484963087706781e+01,8.787873761526157068e+01,1.895628602967960319e+02,1.424726649714309872e+02,2.411364092168161832e+01
7.700000000000000178e-01,1.160795771470503155e+02,1.533291777586122464e+02,1.403436748791395132e+02,1.061778044630863072e+01,8.784233665660298129e+01,1.842102737514427702e+02,1.397324451139176347e+02,2.310590516773099168e+01
7.800000000000000266e-01,1.123207715459114979e+02,1.438985886376600547e+02,1.338565079352191844e+02,9.238026143614938235e+00,8.726412317473437952e+01,1.737342420499049069e+02,1.336348962562728104e+02,2.085655712626708436e+01
7.900000000000000355e-01,1.085619659460844559e+02,1.343965674103089327e+02,1.266810691926072110e+02,7.780388205654555023e+00,8.680725988666060289e+01,1.607823031724664986e+02,1.257813794462769579e+02,1.766710259239901859e+01
8.000000000000000444e-01,1.048031603477103744e+02,1.230588127453479501e+02,1.173728698696638446e+02,5.466397232505596726e+00,8.440189140718817384e+01,1.460106252526895503e+02,1.164936406000974642e+02,1.447391418115387829e+01
8.100000000000000533e-01,9.548452613706906789e+01,1.096734356443271423e+02,1.058069269262235679e+02,4.375595544010486115e+00,8.030703407414404182e+01,1.304452148655610415e+02,1.050091793040069064e+02,1.161159135323097935e+01
8.200000000000000622e-01,8.616589192668239150e+01,9.638912825644597149e+01,9.424192777953767575e+01,3.337145770963971803e+00,7.623601944437176314e+01,1.146086230007359035e+02,9.353535362841755330e+01,8.790641841696595904e+00
8.300000000000000711e-01,7.684725771664297156e+01,8.474969034628610132e+01,8.320544141791465620e+01,2.637753813752470755e+00,6.939365110247115354e+01,9.968317640546693781e+01,8.272867515268100647e+01,6.864257199455561675e+00
8.399999999999999689e-01,6.752862350709467876e+01,7.385973241050960780e+01,7.253708521115794383e+01,2.074611514755899666e+00,6.240330522341658082e+01,8.618559824912662748e+01,7.225005358600192551e+01,5.350242830316052078e+00
8.499999999999999778e-01,5.820998929827313617e+01,6.518813910308941217e+01,6.331293841776322040e+01,2.236251966850697936e+00,5.568890810312745998e+01,7.447604225339270556e+01,6.331874479563021652e+01,4.347215635602658779e+00
8.599999999999999867e-01,5.308436139581097990e+01,5.675923465570932080e+01,5.569422846453880283e+01,1.157286946692048790e+00,4.930719232522295670e+01,6.445702046266433172e+01,5.554822703625467284e+01,3.329413440356883580e+00
8.699999999999999956e-01,4.795873349342839020e+01,4.968636446117496064e+01,4.884861917766532002e+01,6.129456112595452755e-01,4.299123762629186984e+01,5.606520260427943469e+01,4.872902435658534159e+01,2.820842926624827385e+00
8.800000000000000044e-01,4.283310559115391669e+01,4.412028841629093279e+01,4.342448251175915175e+01,4.657298757646908816e-01,3.824142162255397182e+01,4.909581793569420682e+01,4.314877034626399421e+01,2.305812241585891265e+00
8.900000000000000133e-01,3.770747768903164854e+01,3.904822214844734418e+01,3.834293098341311889e+01,4.279364952575221426e-01,3.374280297766451753e+01,4.334417948910974872e+01,3.823031949583108258e+01,2.027461844422534742e+00
9.000000000000000222e-01,3.258184978713342161e+01,3.546041364540607788e+01,3.426577489626274087e+01,8.194191957046772501e-01,2.964365745912937555e+01,3.863186949655865732e+01,3.406487919493238081e+01,1.931414145156370665e+00
9.100000000000000311e-01,3.036496639197652314e+01,3.187134474759521297e+01,3.113557902482201811e+01,4.345184244857503431e-01,2.670290392811567770e+01,3.468449567939603639e+01,3.090524072190680727e+01,1.686833752184530244e+00
9.200000000000000400e-01,2.782889758960473969e+01,2.916604749609009417e+01,2.836931807089623803e+01,3.815610018835540185e-01,2.377831357466096662e+01,3.134310207845623353e+01,2.801399906387711169e+01,1.595764432913890030e+00
9.300000000000000488e-01,2.551284230440440126e+01,2.675500919715580039e+01,2.607520199773192004e+01,3.675935726396727388e-01,2.156012493699640231e+01,2.851281454282069561e+01,2.569617234840640663e+01,1.493318199693144388e+00
9.400000000000000577e-01,2.352071085814905516e+01,2.452265974559852069e+01,2.396344435840547149e+01,3.287024206761242628e-01,1.964154109236520185e+01,2.609807105931819748e+01,2.356429085762523457e+01,1.385964359641899790e+00
9.500000000000000666e-01,2.149743281166422548e+01,2.282715696996401178e+01,2.213565880305909062e+01,4.601307399033111589e-01,1.782154308713122148e+01,2.401805262999261359e+01,2.176276268269874592e+01,1.363690869569851527e+00
9.599999999999999645e-01,2.027886777503824334e+01,2.113130003050888561e+01,2.067749095096782597e+01,3.011002094838834964e-01,1.654923370884979050e+01,2.222382488834328029e+01,2.028532151880208190e+01,1.252296249557862451e+00
9.699999999999999734e-01,1.893818345476497811e+01,1.977967378759475992e+01,1.934630240587053862e+01,2.657473196110681779e-01,1.527069286061935038e+01,2.066756179639687474e+01,1.896574206674901220e+01,1.218383130105539225e+00
9.799999999999999822e-01,1.782226393166465783e+01,1.854269338023608427e+01,1.815020669682930432e+01,2.063062381008105850e-01,nan,nan,nan,nan
9.899999999999999911e-01,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan
