# x_hat,full-stokes min,full-stokes max,full-stokes mean,full-stokes std,higher-order min,higher-order max,higher-order mean,higher-order std
3.300000000000000155e-01,1.372649490887260448e+01,1.434448273409821439e+01,1.407284034212416124e+01,1.855536193500791908e-01,1.041270053487116698e+01,2.674686120576388504e+01,1.552518197384303100e+01,4.517295848850933382e+00
3.400000000000000244e-01,1.376406916693177074e+01,1.437967922582344116e+01,1.411378304295015162e+01,1.852379785064336704e-01,1.046722726600895115e+01,2.686309143412983147e+01,1.558656257170341952e+01,4.535724959950254487e+00
3.500000000000000333e-01,1.380851960429841263e+01,1.441488495758034105e+01,1.415651712333317214e+01,1.831133419879663327e-01,1.052609195785940699e+01,2.697893281294771128e+01,1.564982945283767357e+01,4.553069456554575289e+00
3.599999999999999867e-01,1.385297004304258195e+01,1.445524669933037742e+01,1.420036868465469659e+01,1.822543950630204079e-01,1.058524070523729321e+01,2.710177988446915620e+01,1.571582139260699051e+01,4.572324269789802997e+00
3.699999999999999956e-01,1.389742048315106260e+01,1.449561007017961423e+01,1.424424198769570182e+01,1.813208747136399734e-01,1.064391742330155743e+01,2.723113436500266715e+01,1.578348055537609973e+01,4.593623454393847894e+00
3.800000000000000044e-01,1.394187092461080013e+01,1.453597505655704580e+01,1.428776850643590990e+01,1.804042829008555282e-01,1.070291647558184245e+01,2.736185714102654032e+01,1.585116057339780582e+01,4.615397284130455802e+00
3.900000000000000133e-01,1.398632136740891774e+01,1.457634164504145424e+01,1.432994026092281814e+01,1.794479389863885277e-01,1.075844094730098455e+01,2.749822357951705243e+01,1.591840249779047056e+01,4.639729294649745484e+00
4.000000000000000222e-01,1.403077181153268960e+01,1.461670982235933991e+01,1.437141829672454030e+01,1.781425668148772512e-01,1.081364200891777472e+01,2.763366083835644460e+01,1.598458364154381961e+01,4.664072103007224079e+00
4.100000000000000311e-01,1.407522225696955864e+01,1.464819755061959583e+01,1.440923880645553190e+01,1.748579421221268249e-01,1.086360508637239874e+01,2.777452319275292325e+01,1.604802430899772503e+01,4.691531829273734466e+00
4.199999999999999845e-01,1.411322170622611161e+01,1.467970841689745676e+01,1.444443798338969209e+01,1.731094212157698042e-01,1.091389228979658022e+01,2.791765524145490573e+01,1.611007903480342307e+01,4.720090671910396551e+00
4.299999999999999933e-01,1.413831931600257086e+01,1.471124227251092265e+01,1.447602243299992608e+01,1.753791413354141016e-01,1.095845494687349841e+01,2.806135934733421422e+01,1.617031639467576554e+01,4.749833292492148473e+00
4.400000000000000022e-01,1.416341715681517321e+01,1.474279896994206318e+01,1.450517799329174373e+01,1.775543173878846859e-01,1.100324236777079534e+01,2.820758080864445461e+01,1.622907776828087378e+01,4.780609700002521834e+00
4.500000000000000111e-01,1.418851522743789673e+01,1.477437836282688721e+01,1.453308724236237026e+01,1.790593184792001469e-01,1.104452989654267725e+01,2.835345409273718786e+01,1.628639998045017734e+01,4.812050897994875953e+00
4.600000000000000200e-01,1.421361352665335609e+01,1.479121228115964115e+01,1.455550133766383425e+01,1.773406293304620185e-01,1.108572983155033320e+01,2.849341410198626789e+01,1.634103916101805254e+01,4.841989082935888256e+00
4.700000000000000289e-01,1.423871205325274047e+01,1.480809335134038029e+01,1.457634106517271100e+01,1.749525105548732362e-01,1.112569244295888637e+01,2.863195443571258281e+01,1.639466252533773982e+01,4.871840431091079004e+00
4.799999999999999822e-01,1.426381080603574603e+01,1.482502141229541692e+01,1.459527075339755520e+01,1.724249018041968950e-01,1.116559215895674129e+01,2.876414108245833035e+01,1.644701102233207379e+01,4.899803879795850747e+00
4.899999999999999911e-01,1.428890978381048349e+01,1.484199630323854890e+01,1.461202793103643494e+01,1.698196613045989956e-01,1.120417909135916901e+01,2.888820832250163306e+01,1.649766267829645727e+01,4.925483845878368960e+00
5.000000000000000000e-01,1.431400898539340893e+01,1.485901786367453425e+01,1.462756196756294713e+01,1.665971250559042105e-01,1.124284184777418716e+01,2.901102536616053840e+01,1.654773408979180971e+01,4.950899586190121049e+00
5.100000000000000089e-01,1.431336595368856734e+01,1.486191817478846922e+01,1.463331482781162585e+01,1.684311834823639664e-01,1.127959229450055290e+01,2.912362223959625140e+01,1.659527507091596732e+01,4.973679756034742105e+00
5.200000000000000178e-01,1.431272299520837166e+01,1.486486033738290047e+01,1.463799518434442071e+01,1.697128490581412408e-01,1.131627892490504195e+01,2.923866945250012961e+01,1.664265154298484362e+01,4.997386745254936535e+00
5.300000000000000266e-01,1.431208010996268953e+01,1.486784432661215405e+01,1.464079721617049223e+01,1.709277743625033097e-01,1.135061541697464627e+01,2.935636189725144973e+01,1.668960094816939943e+01,5.022396936024106751e+00
5.400000000000000355e-01,1.431143729796139041e+01,1.487087011729743580e+01,1.464206718387842621e+01,1.720612804009130914e-01,1.138502842030927908e+01,2.947612436807374436e+01,1.673637824311130373e+01,5.048199649010120638e+00
5.500000000000000444e-01,1.431079455921434374e+01,1.487393768392785098e+01,1.464219905132776312e+01,1.726944221683820724e-01,1.141674158890409885e+01,2.959610114255936963e+01,1.678215750476099899e+01,5.074637460365665653e+00
5.600000000000000533e-01,1.431015189373142071e+01,1.486848231510142604e+01,1.463895287263174971e+01,1.715665468719584641e-01,1.144837786547181402e+01,2.972725652607419988e+01,1.682797808439147147e+01,5.105074507936798511e+00
5.700000000000000622e-01,1.430950930152249079e+01,1.486303813399568696e+01,1.463509552978613648e+01,1.701014413216657695e-01,1.147712858781542167e+01,2.985911951218849225e+01,1.687287706797676634e+01,5.136313428333909137e+00
5.799999999999999600e-01,1.430886678259743050e+01,1.485760515290897743e+01,1.462999801251686272e+01,1.685612535775065646e-01,1.150582729205211407e+01,2.999479944409333854e+01,1.691740189020610075e+01,5.169027966442326871e+00
5.899999999999999689e-01,1.430244926033821784e+01,1.485218338413231542e+01,1.462325199776592122e+01,1.688257293583699525e-01,1.153138869510764053e+01,3.012739502557757731e+01,1.696062067936477291e+01,5.201351335769166084e+00
5.999999999999999778e-01,1.429314421497287491e+01,1.484677283994929198e+01,1.461558996662549248e+01,1.698719227251678510e-01,1.155698923764587072e+01,3.025574077734336598e+01,1.700227666829040984e+01,5.232626757395514971e+00
6.099999999999999867e-01,1.428383917315145091e+01,1.483878591838089633e+01,1.460687891896504631e+01,1.703348069940787135e-01,1.157925243701665963e+01,3.037091144527200726e+01,1.704012704404535938e+01,5.260738034659500961e+00
6.199999999999999956e-01,1.427453413488088252e+01,1.483080081363269542e+01,1.459816928804942471e+01,1.707834800452354140e-01,1.160147622206975981e+01,3.048691423893389185e+01,1.707723653176703493e+01,5.289356595017289386e+00
6.300000000000000044e-01,1.426522910016811352e+01,1.482281752864085966e+01,1.458955863840264122e+01,1.712378001353819235e-01,1.162018788082969145e+01,3.057777865452086630e+01,1.710949975864278727e+01,5.310797599944626413e+00
6.400000000000000133e-01,1.425592406902010900e+01,1.481483606634724381e+01,1.458103774967228539e+01,1.717429872968881110e-01,1.163893826684939725e+01,3.066478167629672669e+01,1.714068017602885163e+01,5.331179562682598849e+00
6.500000000000000222e-01,1.424661904144385893e+01,1.480685642969934968e+01,1.457292661391052491e+01,1.723292009453850360e-01,1.165406381558864268e+01,3.074317269096520633e+01,1.716903447413305983e+01,5.349629564033278051e+00
6.600000000000000311e-01,1.423731401744636393e+01,1.480143783240017008e+01,1.456589989234955596e+01,1.734771008854071039e-01,1.166916290515439059e+01,3.080663915361848026e+01,1.719332623166485163e+01,5.364002017277142542e+00
6.700000000000000400e-01,1.423085891130204139e+01,1.479604478268833567e+01,1.455975524712348346e+01,1.739277531316601177e-01,1.168057501179843705e+01,3.086623264836873659e+01,1.721581858302545243e+01,5.377847831863878270e+00
6.800000000000000488e-01,1.423010363957722824e+01,1.479067730850971429e+01,1.455570826703608844e+01,1.725634009861297669e-01,1.169201265235427734e+01,3.091317864178289554e+01,1.723488385322273686e+01,5.388106310333786730e+00
6.900000000000000577e-01,1.422934837514205419e+01,1.478533543771811765e+01,1.455203488469044260e+01,1.712531978223360840e-01,1.169970045837178674e+01,3.096381428751021403e+01,1.725323809044015277e+01,5.400208674610720294e+00
7.000000000000000666e-01,1.422859311799767568e+01,1.478001919807467779e+01,1.454922425320959434e+01,1.701229104716158180e-01,1.170737501735684738e+01,3.100963010673120479e+01,1.726932162270658822e+01,5.411207601669720368e+00
7.099999999999999645e-01,1.422783786814525264e+01,1.477861231630251027e+01,1.454785222915183063e+01,1.698024332900625599e-01,1.171130017723934458e+01,3.105038497679121079e+01,1.728179170962804534e+01,5.421835062788625592e+00
7.199999999999999734e-01,1.422708262558595393e+01,1.477724694427479335e+01,1.454675316095993765e+01,1.696336119558937705e-01,1.171522501667168115e+01,3.108914630346921371e+01,1.729305181378620659e+01,5.432086151852995926e+00
7.299999999999999822e-01,1.422632739032092886e+01,1.477592309349867605e+01,1.454646883800381119e+01,1.694646230771579554e-01,1.171536297539741334e+01,3.111263974205363425e+01,1.729994835176902868e+01,5.438463489858426314e+00
7.399999999999999911e-01,1.422557216235134980e+01,1.477464077513543650e+01,1.454623120627327459e+01,1.693369161222361141e-01,1.171551265406922759e+01,3.113708715462717436e+01,1.730630707287109971e+01,5.445311540239059944e+00
7.500000000000000000e-01,1.422481694167837496e+01,1.477340000000000053e+01,1.454620600954021903e+01,1.692915110044288240e-01,1.171186341320334989e+01,3.114637469843032136e+01,1.730859949930326636e+01,5.448259575504657448e+00
7.600000000000000089e-01,1.423052116593642502e+01,1.477464077513026730e+01,1.454760388158006101e+01,1.677613539972023782e-01,1.170821293049375988e+01,3.114379182464250562e+01,1.730692464137919373e+01,5.448194225703137938e+00
7.700000000000000178e-01,1.423622539774846452e+01,1.477592309349092226e+01,1.454913317155523345e+01,1.663284068954092587e-01,1.170081263086697909e+01,3.114163391229726230e+01,1.730376655903290484e+01,5.449027868161607557e+00
7.800000000000000266e-01,1.424192963710541449e+01,1.477724694426703955e+01,1.455081023032204257e+01,1.649353535200501764e-01,1.169342584673648844e+01,3.111166256209414982e+01,1.729519403981869985e+01,5.441484357672402794e+00
7.900000000000000355e-01,1.424763388399822084e+01,1.477861231629734107e+01,1.455273290153355248e+01,1.635992634016212588e-01,1.168232715753265438e+01,3.108416959473358432e+01,1.728568794893876159e+01,5.435413322254627033e+00
8.000000000000000444e-01,1.425333813841782771e+01,1.478001919807467779e+01,1.455522684306437498e+01,1.623904718177055229e-01,1.167121390412245141e+01,3.104045218562089659e+01,1.727261791993473850e+01,5.424549174684811348e+00
8.100000000000000533e-01,1.425904240035520409e+01,1.478533543771811765e+01,1.455873312069857484e+01,1.620431468580874890e-01,1.165647795500960804e+01,3.098858606905310253e+01,1.725558838426758967e+01,5.412318303157364063e+00
8.200000000000000622e-01,1.426474666980133144e+01,1.479067730850971429e+01,1.456285595948788547e+01,1.618845539779182607e-01,1.164171460450118900e+01,3.093177562753019316e+01,1.723698261332718928e+01,5.398768432301616294e+00
8.300000000000000711e-01,1.427045094674720538e+01,1.479604478268833923e+01,1.456786019570296276e+01,1.617267053418620093e-01,1.162341392842750309e+01,3.086301736576966448e+01,1.721467207325616755e+01,5.382328709156722013e+00
8.399999999999999689e-01,1.428235679381563195e+01,1.480143783240017008e+01,1.457419351173694189e+01,1.597377438759331747e-01,1.160514042354992448e+01,3.079082055199213741e+01,1.719117222482800500e+01,5.365006529169703775e+00
8.499999999999999778e-01,1.429736342442643604e+01,1.480685642969934968e+01,1.458213567561707258e+01,1.569098052532792997e-01,1.158338964542142335e+01,3.070157534154708756e+01,1.716358971695080626e+01,5.343128144339224228e+00
8.599999999999999867e-01,1.431237005626403835e+01,1.481483606634724381e+01,1.459091132070137853e+01,1.546890048044509969e-01,1.156167880094625211e+01,3.061732187186798271e+01,1.713435536192748998e+01,5.323536421622704573e+00
8.699999999999999956e-01,1.432737668932458597e+01,1.482281752864085966e+01,1.460010582925104750e+01,1.525647466804793406e-01,1.153664328168754061e+01,3.052691386376811167e+01,1.710311570871651199e+01,5.302645968152703837e+00
8.800000000000000044e-01,1.434238332360423840e+01,1.483080081363269542e+01,1.460972510716533179e+01,1.504133038707660130e-01,1.151156725451892981e+01,3.042781565854802750e+01,1.706941270632505692e+01,5.279370885846333294e+00
8.900000000000000133e-01,1.435738995909916937e+01,1.483878591838089633e+01,1.461927104162946200e+01,1.482620685285054030e-01,1.148339423544112670e+01,3.032607768716394503e+01,1.703437105301599530e+01,5.255847558688028442e+00
9.000000000000000222e-01,1.437239659580557749e+01,1.484677283994929198e+01,1.462873319602267053e+01,1.461351942808540860e-01,1.145516823491966463e+01,3.021554956337022446e+01,1.699702778979662199e+01,5.229837498451448852e+00
9.100000000000000311e-01,1.438740323371967023e+01,1.485218338413231542e+01,1.463755460819669985e+01,1.433584617082097612e-01,1.142400490612448216e+01,3.010562866948567162e+01,1.695754421007124790e+01,5.204998100011460238e+00
9.200000000000000400e-01,1.439407154901394570e+01,1.485760515290897743e+01,1.464423155552754885e+01,1.429866525408489131e-01,1.139291915315440562e+01,2.999920188538665755e+01,1.691776893212004396e+01,5.181456769496492143e+00
9.300000000000000488e-01,1.438406329892342050e+01,1.486303813399568519e+01,1.464750119423429986e+01,1.475594288317351177e-01,1.135918333715198081e+01,2.988179265341592483e+01,1.687531511173479259e+01,5.155064196031577950e+00
9.400000000000000577e-01,1.437405517107379360e+01,1.486848231510142426e+01,1.465015487349691092e+01,1.521191164700576859e-01,1.132538247547433663e+01,2.976307663134109660e+01,1.683210024792485981e+01,5.128448688004032086e+00
9.500000000000000666e-01,1.436404716572057616e+01,1.487393768392785098e+01,1.465085925297747593e+01,1.565235105430615448e-01,1.128937138342133117e+01,2.963962943039771503e+01,1.678735492770971760e+01,5.100871035238392359e+00
9.599999999999999645e-01,1.435403928311998989e+01,1.487087011729743580e+01,1.464966523975681412e+01,1.590524277430707123e-01,1.125330817277329487e+01,2.951817335636504680e+01,1.674138447727474244e+01,5.074404389060529930e+00
9.699999999999999734e-01,1.434403152352897415e+01,1.486784432661215405e+01,1.464638837795532389e+01,1.612812928048144301e-01,1.121539516525443325e+01,2.939370490793326596e+01,1.669438015770705519e+01,5.047440652728390376e+00
9.799999999999999822e-01,1.433402388720517351e+01,1.486486033738290047e+01,1.464182907338359918e+01,1.634292409083593633e-01,1.117753372068414919e+01,2.926557859958920105e+01,1.664630629815334828e+01,5.019543427394606461e+00
9.899999999999999911e-01,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan
