# y_hat,full-stokes min,full-stokes max,full-stokes mean,full-stokes std,higher-order min,higher-order max,higher-order mean,higher-order std
2.600000000000000089e-01,9.795915159217759083e+01,9.849541379940775698e+01,9.822728269579266680e+01,2.681311036150830773e-01,9.700162454246471100e+01,9.799975113694419804e+01,9.759344018206425631e+01,1.903131340903059465e+00
2.700000000000000178e-01,9.781656894391593937e+01,9.836734243009620116e+01,9.809195568700607737e+01,2.753867430901308921e-01,9.682166677628731577e+01,9.785506922856475853e+01,9.745128347853071205e+01,2.038728178668754332e+00
2.800000000000000266e-01,9.764041206636535719e+01,9.822423935034579756e+01,9.793232570835557738e+01,2.919136419902201851e-01,9.664167457864550670e+01,9.768429295249100619e+01,9.729742925867333270e+01,2.155351350014448997e+00
2.899999999999999800e-01,9.743068231324406270e+01,9.804179066058682679e+01,9.773623648691544474e+01,3.055541736713820455e-01,9.640238841540822534e+01,9.748532336530419684e+01,9.710824139765047391e+01,2.178686533946975423e+00
2.999999999999999889e-01,9.722095692849232762e+01,9.782991929882847160e+01,9.752543811366039961e+01,3.044811851680719883e-01,9.614779071386537623e+01,9.725696120331917882e+01,9.691011075566296995e+01,2.233964620961385705e+00
3.099999999999999978e-01,9.694192121763255443e+01,9.759547461713120242e+01,9.726869791738187132e+01,3.267766997493239955e-01,9.587582205393833590e+01,9.699920670739274442e+01,9.664735592013315113e+01,2.123486806595036303e+00
3.200000000000000067e-01,9.666289115716352853e+01,9.731481598085706253e+01,9.698885356901030264e+01,3.259624118467669973e-01,9.554599709569039589e+01,9.671295926589019132e+01,9.636732982436231509e+01,2.157303525965899471e+00
3.300000000000000155e-01,9.635902322067204295e+01,9.701727823228702619e+01,9.668815072647953457e+01,3.291275058074916160e-01,9.521613541127530311e+01,9.640141662991229055e+01,9.606526219919219045e+01,2.067722774833733457e+00
3.400000000000000244e-01,9.603031649849866369e+01,9.669581944203800106e+01,9.636306797026833237e+01,3.327514717696686830e-01,9.485689206716020294e+01,9.606907484518745832e+01,9.574776829243374721e+01,2.137390885997453527e+00
3.500000000000000333e-01,9.570161429312678081e+01,9.635543588436709683e+01,9.602852508874693171e+01,3.269107956201580123e-01,9.448294734492043290e+01,9.573271976326596189e+01,9.541648446718693322e+01,2.248817011067991256e+00
3.599999999999999867e-01,9.536896089157355050e+01,9.601096024062995582e+01,9.568996056610174605e+01,3.209996745282026609e-01,9.410966624037087058e+01,9.539610943731391046e+01,9.504020322297765233e+01,2.338700694324650886e+00
3.699999999999999956e-01,9.503630841755381198e+01,9.566540372153185956e+01,9.535085606954282866e+01,3.145476519890237910e-01,9.374242177290918221e+01,9.505950023788454928e+01,9.466451591232581109e+01,2.524875203886373765e+00
3.800000000000000044e-01,9.473284271593398387e+01,9.533842044724508469e+01,9.503563158158954138e+01,3.027888656555504099e-01,9.337511805435327972e+01,9.474577638931714318e+01,9.429634393609289589e+01,2.731979654725780637e+00
3.900000000000000133e-01,9.445856425100318177e+01,9.503311703405103117e+01,9.474584064252709936e+01,2.872763915239247012e-01,9.304974563384875808e+01,9.445493814901601581e+01,9.395365600667282990e+01,2.936404316444234830e+00
4.000000000000000222e-01,9.418428735210773084e+01,9.475443290383037720e+01,9.446936012796905402e+01,2.850727758613231799e-01,9.276030556167395957e+01,9.416410139985951844e+01,9.362530332874973737e+01,3.059304959933720536e+00
4.100000000000000311e-01,9.402261764375440123e+01,9.453248249159115346e+01,9.427755006767277735e+01,2.549324239183761165e-01,9.247082224481553681e+01,9.397418777845057036e+01,9.337786384447166199e+01,3.425287505521008580e+00
4.199999999999999845e-01,9.386096601813675022e+01,9.435824290574122131e+01,9.410960446193898576e+01,2.486384438022355425e-01,9.230280482779657802e+01,9.378429284622090734e+01,9.316499103545224614e+01,3.473573283051226035e+00
4.299999999999999933e-01,9.376367170480962443e+01,9.423091902508897988e+01,9.399729536494930926e+01,2.336236601396777246e-01,9.213800607946986077e+01,9.365625492742833558e+01,9.299863161673002310e+01,3.550874185776069059e+00
4.400000000000000022e-01,9.373076004756482860e+01,9.415270347661078176e+01,9.394173176208781229e+01,2.109717145229765833e-01,9.192621206920473753e+01,9.359010056102258091e+01,9.286677629880598772e+01,3.445265672841163251e+00
4.500000000000000111e-01,9.369790038831578727e+01,9.413431889317512002e+01,9.391610964074544654e+01,2.182092524296663782e-01,9.162474347074594050e+01,9.352400045954614427e+01,9.278443998243359658e+01,3.128143402649081750e+00
4.600000000000000200e-01,9.375394664081250085e+01,9.415376163402511622e+01,9.395385413741880143e+01,1.999074966063076886e-01,9.189994356323838076e+01,9.355444951448761515e+01,9.284541148520928289e+01,3.326244797277692289e+00
4.700000000000000289e-01,9.381006983188781589e+01,9.419908924711513976e+01,9.400457953950147783e+01,1.945097076136619307e-01,9.201535596020129049e+01,9.358497938149460538e+01,9.294497954688631580e+01,3.149538017168071136e+00
4.799999999999999822e-01,9.387093533120051347e+01,9.425968644754689763e+01,9.406531088937370555e+01,1.943755581731920756e-01,9.207252397921514842e+01,9.365100466842564231e+01,9.305407122075563109e+01,2.942680939952851737e+00
4.899999999999999911e-01,9.393652972087846820e+01,9.432293504813749507e+01,9.412973238450797453e+01,1.932026636295134381e-01,9.213418433726688761e+01,9.373226104636910350e+01,9.317507123014789272e+01,3.008380430714229448e+00
5.000000000000000000e-01,9.400218294079917314e+01,9.437523370450135474e+01,9.418870832265025683e+01,1.865253818510907990e-01,9.220732865546661117e+01,9.380502575753871497e+01,9.329671130459659878e+01,2.925291151600757811e+00
5.100000000000000089e-01,9.400871051551305868e+01,9.439714930049152031e+01,9.420292990800228949e+01,1.942193924892308132e-01,9.228017757788219910e+01,9.385785399838601961e+01,9.344229844266709506e+01,3.077963523937539581e+00
5.200000000000000178e-01,9.401525262840915786e+01,9.438662177710978085e+01,9.420093720275946225e+01,1.856845743503114932e-01,9.232172068561955314e+01,9.394526707352957828e+01,9.357618206830743190e+01,3.024227511175640259e+00
5.300000000000000266e-01,9.398833867539450182e+01,9.434379934107326449e+01,9.416606900823387605e+01,1.777303328393813331e-01,9.235084387751720669e+01,9.441711826650292494e+01,9.368476452458344284e+01,3.003862573502159794e+00
5.400000000000000355e-01,9.392795878569917534e+01,9.427248186137366304e+01,9.410022032353641919e+01,1.722615378372438499e-01,9.237438725828062047e+01,9.488905837869400273e+01,9.378111289118028537e+01,3.044363411120942331e+00
5.500000000000000444e-01,9.386758027284180628e+01,9.417901244819992712e+01,9.402329636052087380e+01,1.557160876790604220e-01,9.236804648422055664e+01,9.536108608992454094e+01,9.385595109456387775e+01,2.966550783056685070e+00
5.600000000000000533e-01,9.379511314848286929e+01,9.407116361183322795e+01,9.393313838015805572e+01,1.380252316751793273e-01,9.236150069874952351e+01,9.547688944890903429e+01,9.385337292398499187e+01,3.019667089067177290e+00
5.700000000000000622e-01,9.372267012567971278e+01,9.396501024063408636e+01,9.384384018315689957e+01,1.211700574771867878e-01,9.236291419245158352e+01,9.559269328085071038e+01,9.384747327077865009e+01,3.004635766165238753e+00
5.799999999999999600e-01,9.367941161439151188e+01,9.387392643091990863e+01,9.377666902265571025e+01,9.725740826419837504e-02,9.236982513151664875e+01,9.570849758403272745e+01,9.384942846178594777e+01,2.885191564486621729e+00
5.899999999999999689e-01,9.366534744228962950e+01,9.380395076641950425e+01,9.373464910435455977e+01,6.930166206493737491e-02,9.237853303195882404e+01,9.582430235674664232e+01,9.386406889182758562e+01,2.559507851809249335e+00
5.999999999999999778e-01,9.365132053587969096e+01,9.376211815604591493e+01,9.370671934596279584e+01,5.539881008311198229e-02,9.245730575674652130e+01,9.594010759729216886e+01,9.389922962312422783e+01,2.148195353646972894e+00
6.099999999999999867e-01,9.373306542165632038e+01,9.376967062754525273e+01,9.375136802460079366e+01,1.830260294446617308e-02,9.253607863232373631e+01,9.584469638940070979e+01,9.392591305686808312e+01,2.664471224862067444e+00
6.199999999999999956e-01,9.380991797271207133e+01,9.381483701908049966e+01,9.381237749589628550e+01,2.459523184214162939e-03,9.265370426108525237e+01,9.574931865356327876e+01,9.396820017340911591e+01,3.030240369273695222e+00
6.300000000000000044e-01,9.388044584948461591e+01,9.393980068193521049e+01,9.391012326570991320e+01,2.967741622529729284e-02,9.281665610430572144e+01,9.565397448990606222e+01,9.404735824560381729e+01,3.286909982102364403e+00
6.400000000000000133e-01,9.399372928522014092e+01,9.410794479561057813e+01,9.405083704041535952e+01,5.710775519521860133e-02,9.297964471705472533e+01,9.555866399891952767e+01,9.414143176672544655e+01,3.561939432663791649e+00
6.500000000000000222e-01,9.413152900271478529e+01,9.427610002681473134e+01,9.420381451476475831e+01,7.228551204997302193e-02,9.320015339033425050e+01,9.546338728145990160e+01,9.426274707943764497e+01,3.664695916176130108e+00
6.600000000000000311e-01,9.428567149452780427e+01,9.449322175919009226e+01,9.438944662685895537e+01,1.037751323311439933e-01,9.342724354421480371e+01,9.551344423403439521e+01,9.442897790133024216e+01,4.013032491537387614e+00
6.700000000000000400e-01,9.445906585413686685e+01,9.471034618154186546e+01,9.458470601783936615e+01,1.256401637024993079e-01,9.366162425542951553e+01,9.556351535251305052e+01,9.460547788089725429e+01,4.296496663884679990e+00
6.800000000000000488e-01,9.463773887876175195e+01,9.493205055475883114e+01,9.478489471676029154e+01,1.471558379985395959e-01,9.391057656650862384e+01,9.561360061464058901e+01,9.478793246940867334e+01,4.486190996991903823e+00
6.900000000000000577e-01,9.481947662945543698e+01,9.515833307038346334e+01,9.498890484991945016e+01,1.694282204640131795e-01,9.415951536408768163e+01,9.566369999820204839e+01,9.497363735421258468e+01,4.670365502874565422e+00
7.000000000000000666e-01,9.499781670292252045e+01,9.538461584774691460e+01,9.519121627533471042e+01,1.933995724121970738e-01,9.440227723561142170e+01,9.571381348102269726e+01,9.515763073061694399e+01,4.748976050301232377e+00
7.099999999999999645e-01,9.517093990962240468e+01,9.559325557110844329e+01,9.538209774036542399e+01,2.111578307430193036e-01,9.464317940777510785e+01,9.584942821341607555e+01,9.535238688496605164e+01,4.824935456014255664e+00
7.199999999999999734e-01,9.533726393262027443e+01,9.580189529753766919e+01,9.556957961507896471e+01,2.323156824586973812e-01,9.487844437494970862e+01,9.598504424896204057e+01,9.554419402572129627e+01,4.881321366757289226e+00
7.299999999999999822e-01,9.549046133432584327e+01,9.599593447203466212e+01,9.574319790318025980e+01,2.527365688544094269e-01,9.509188646461585392e+01,9.612066158214477696e+01,9.572274303331528245e+01,4.831992750549865434e+00
7.399999999999999911e-01,9.563835492700398788e+01,9.617537314233418044e+01,9.590686403466908416e+01,2.685091076650962805e-01,9.530531865482248577e+01,9.625628020747944902e+01,9.589630708362109601e+01,4.784385859792281259e+00
7.500000000000000000e-01,9.576978938885997650e+01,9.635481187902053080e+01,9.606230063394025365e+01,2.925112450802771491e-01,9.549930857414682350e+01,9.639190011951212966e+01,9.605870934414110707e+01,4.674364264253652479e+00
7.600000000000000089e-01,9.589499804290919371e+01,9.650393055155407751e+01,9.619946429723162851e+01,3.044662543224418982e-01,9.568240972014149293e+01,9.650394022981240028e+01,9.620597841217877999e+01,4.483426329836251334e+00
7.700000000000000178e-01,9.600913570693333554e+01,9.665304930459691946e+01,9.633109250576512750e+01,3.219567988317919571e-01,9.586310196733714406e+01,9.661598037566456298e+01,9.634577559764973387e+01,4.311416342252121225e+00
7.800000000000000266e-01,9.611457405759057337e+01,9.678894820575595759e+01,9.645176113167326548e+01,3.371870740826921065e-01,9.601489075107247118e+01,9.672802055694512546e+01,9.647494096902585170e+01,4.082296369462931729e+00
7.900000000000000355e-01,9.621386792544511479e+01,9.691162724108885129e+01,9.656274758326698304e+01,3.488796578218682498e-01,9.616668069567613486e+01,9.684006077353112119e+01,9.659534729238905015e+01,3.870823230923305491e+00
8.000000000000000444e-01,9.630384440888923336e+01,9.703430633783621317e+01,9.666907537336271616e+01,3.652309644734899052e-01,9.630459571734796498e+01,9.695990642827678130e+01,9.671109598078905378e+01,3.669664114123142973e+00
8.100000000000000533e-01,9.639102623693737826e+01,9.713554564339729325e+01,9.676328594016733575e+01,3.722597032299574948e-01,9.642932662522872533e+01,9.707140566663350967e+01,9.680841496869838636e+01,3.440206277635122323e+00
8.200000000000000622e-01,9.647014476044083153e+01,9.723678498990564378e+01,9.685346487517324476e+01,3.833201147324061253e-01,9.655345033965772927e+01,9.717500500644842987e+01,9.690415051823279668e+01,3.229227910612333829e+00
8.300000000000000711e-01,9.654843350225411314e+01,9.732956443452539474e+01,9.693899896838975394e+01,3.905654661356408042e-01,9.660602289471908932e+01,9.727130443352176314e+01,9.698939497851279157e+01,3.005489139250375086e+00
8.399999999999999689e-01,9.662023416104084106e+01,9.741388396651751691e+01,9.701705906377918609e+01,3.968249027383379257e-01,9.665858743502009531e+01,9.736110393613937219e+01,9.707133908457103644e+01,2.791732727448743567e+00
8.499999999999999778e-01,9.669184775286360889e+01,9.749820352497427223e+01,9.709502563891894056e+01,4.031778860553316690e-01,9.670185260810461614e+01,9.744500350489802543e+01,9.714877904362606387e+01,2.509776336482271386e+00
8.599999999999999867e-01,9.675997129616175130e+01,9.756924318631756421e+01,9.716460724123965065e+01,4.046359450779064559e-01,9.674511213371440022e+01,9.752340313181763065e+01,9.721446386736447209e+01,2.261866334926968758e+00
8.699999999999999956e-01,9.682796791126432367e+01,9.764028286498923137e+01,9.723412538812678463e+01,4.061574768624538478e-01,9.678174044775877860e+01,9.759680280931654295e+01,9.727782339181104021e+01,1.941959646798893546e+00
8.800000000000000044e-01,9.689364078570221750e+01,9.770604258798550745e+01,9.729984168684386248e+01,4.062009011416449766e-01,9.681836480960841129e+01,9.766580252966755893e+01,9.733667958256275199e+01,1.702511281039021052e+00
8.900000000000000133e-01,9.695931349303329227e+01,9.776652235098393362e+01,9.736291792200862005e+01,4.036044289753206726e-01,9.685075179989819105e+01,9.773050228560889252e+01,9.739216985708368668e+01,1.489704072119631073e+00
9.000000000000000222e-01,9.702491965168319155e+01,9.782700212549811170e+01,9.742596088859065162e+01,4.010412369074600747e-01,9.688313628631098595e+01,9.779140207130807028e+01,9.744633781842824760e+01,1.341716781277178638e+00
9.100000000000000311e-01,9.709052591706399937e+01,9.787896194890640800e+01,9.748474393298519658e+01,3.942180159212043122e-01,9.691480134821158288e+01,9.784880188274175339e+01,9.749429760883937490e+01,1.264019786390303990e+00
9.200000000000000400e-01,9.715579815062575619e+01,9.793092178005997539e+01,9.754335996534285869e+01,3.875618147171095984e-01,9.694646601202074976e+01,9.790300171686381248e+01,9.754161723175054988e+01,1.215628386015091378e+00
9.300000000000000488e-01,9.722103642240075771e+01,9.797944163327612443e+01,9.760023902783844107e+01,3.792026054376833599e-01,9.697451257075653075e+01,9.795420157111917092e+01,9.758554428679914849e+01,1.181223460813401349e+00
9.400000000000000577e-01,9.728795930132888259e+01,9.802452150663179964e+01,9.765624040398034822e+01,3.682811026514585251e-01,9.700255708750520967e+01,9.800260144339233648e+01,9.762757115636398453e+01,1.158294063229653004e+00
9.500000000000000666e-01,9.735541482142912173e+01,9.806960138515245262e+01,9.771250810329078718e+01,3.570932818616654458e-01,9.703788281784694902e+01,9.804830133193347308e+01,9.767030366148942733e+01,1.089673767028042528e+00
9.599999999999999645e-01,9.742292057487573231e+01,9.810888129145111236e+01,9.776590093316342234e+01,3.429803582876900236e-01,9.707321274002597988e+01,9.809170123511826489e+01,9.770606720817440305e+01,9.727904708207716356e-01
9.699999999999999734e-01,9.749046579048906835e+01,9.814816120106668507e+01,9.781931349577787671e+01,3.288477052888083563e-01,9.710266083851091423e+01,9.813270115127276938e+01,9.774017436053934205e+01,8.819082690753333731e-01
9.799999999999999822e-01,9.755841977998102266e+01,9.818496112424493560e+01,9.787169045211297203e+01,3.132706721319564735e-01,9.713210572041265323e+01,9.817160107884936338e+01,9.777234000226918909e+01,8.329662566736303342e-01
9.899999999999999911e-01,9.762729494107522044e+01,9.821928105993842451e+01,9.792328800050682958e+01,2.959930594316020347e-01,9.716804180336104935e+01,9.820850101684034428e+01,9.780409452185914176e+01,8.199799703413366281e-01
1.000000000000000000e+00,9.769617012997080963e+01,9.825360099754716714e+01,9.797488556375898838e+01,2.787154337881787569e-01,9.720398163905517208e+01,9.824340096490384155e+01,9.783544849101399166e+01,9.158993216749682365e-01
