# x_hat,full-stokes min,full-stokes max,full-stokes mean,full-stokes std,higher-order min,higher-order max,higher-order mean,higher-order std
3.300000000000000155e-01,1.438087333685740532e+01,1.513870607236766119e+01,1.483719818177498873e+01,2.273724744109901219e-01,1.284443946232789990e+01,1.591923237797812263e+01,1.400608419817309169e+01,8.489851215540299423e-01
3.400000000000000244e-01,1.471127520363463503e+01,1.549623961803891170e+01,1.522326091215388466e+01,2.422831240640770101e-01,1.322125390089878216e+01,1.636032416206777995e+01,1.440139659473336664e+01,8.766328555489846241e-01
3.500000000000000333e-01,1.512442996159313324e+01,1.585378722141327401e+01,1.563356487637188330e+01,2.346208239664041850e-01,1.365790215595215429e+01,1.680105754179010091e+01,1.481974950189237283e+01,8.959780073188293725e-01
3.599999999999999867e-01,1.553758496889402352e+01,1.630101790451726274e+01,1.606926189721949427e+01,2.448217720503363393e-01,1.409502317988183506e+01,1.730391385066027254e+01,1.527617338923429813e+01,9.284565686600334544e-01
3.699999999999999956e-01,1.595074020616196009e+01,1.674827028507950999e+01,1.651377196086805199e+01,2.579592080636521345e-01,1.456045611241497184e+01,1.784436497891993412e+01,1.575731495481779021e+01,9.646418876909952367e-01
3.800000000000000044e-01,1.636389565597833240e+01,1.719554267006138204e+01,1.695827573056122972e+01,2.713061608945081526e-01,1.501319738663866765e+01,1.839488652715877848e+01,1.624308426742045697e+01,1.003006806829441544e+00
3.900000000000000133e-01,1.677705130264034494e+01,1.764283353803650201e+01,1.739461700199867877e+01,2.820119113067276473e-01,1.540409161519412606e+01,1.898692967810521992e+01,1.673639373304603239e+01,1.049721974371954136e+00
4.000000000000000222e-01,1.719020713195481775e+01,1.809014151799175707e+01,1.782635537190338582e+01,2.913452402267697194e-01,1.579431530508898796e+01,1.957845090018619061e+01,1.722656283712260361e+01,1.096593401173212579e+00
4.100000000000000311e-01,1.760336313106104100e+01,1.844799974450390678e+01,1.822376250034352196e+01,2.811940821729755902e-01,1.616173050765640795e+01,2.017492103996527320e+01,1.769518206003669647e+01,1.152162333742154487e+00
4.199999999999999845e-01,1.797272364605915485e+01,1.880585818170563783e+01,1.860116989869741388e+01,2.833884646256435991e-01,1.652216336968148269e+01,2.077328030331833730e+01,1.815142506986582660e+01,1.207680867036760253e+00
4.299999999999999933e-01,1.825449293035214282e+01,1.916371681779387615e+01,1.894997990623582140e+01,3.129287855522983608e-01,1.686104109890901626e+01,2.136176706592833341e+01,1.858940564922734850e+01,1.271453166782832378e+00
4.400000000000000022e-01,1.853626221526880968e+01,1.952157564183098870e+01,1.927810362020362334e+01,3.349067273564816372e-01,1.715895292420005092e+01,2.193672423672889238e+01,1.900714652839628371e+01,1.337954333818468955e+00
4.500000000000000111e-01,1.881803150078113873e+01,1.987943464366690804e+01,1.959779812008740763e+01,3.537060200120318298e-01,1.745746352420087177e+01,2.251279578993818120e+01,1.940483974434556913e+01,1.410210794138316626e+00
4.600000000000000200e-01,1.909980078686276883e+01,2.013939939720595973e+01,1.988006565915535617e+01,3.531498096282607579e-01,1.770150070364435280e+01,2.305875737115436408e+01,1.976478143409804034e+01,1.484831187500736283e+00
4.700000000000000289e-01,1.938157007348886296e+01,2.039937045756319023e+01,2.015484401237522505e+01,3.497870495662573909e-01,1.793922065113149955e+01,2.360332395882483425e+01,2.010285962761808065e+01,1.564786663295416158e+00
4.799999999999999822e-01,1.966333936063602650e+01,2.065934758664923976e+01,2.042204711387805105e+01,3.438480444985205220e-01,1.815940978559165941e+01,2.413628152003014549e+01,2.042807683807376407e+01,1.645371960890997798e+00
4.899999999999999911e-01,1.994510864828216512e+01,2.091933055820486587e+01,2.068185567190130314e+01,3.356596570870297724e-01,1.835719620600928792e+01,2.465440362081169923e+01,2.073494180652722108e+01,1.730305854906100782e+00
5.000000000000000000e-01,2.022687793640643150e+01,2.117931915707546864e+01,2.093711973711647900e+01,3.250801402124477990e-01,1.855415678548935077e+01,2.517042553715387498e+01,2.103298467539421068e+01,1.814090373973701986e+00
5.100000000000000089e-01,2.041524382839052620e+01,2.141711078932208423e+01,2.116417675908479978e+01,3.423488896806297088e-01,1.873302369579586113e+01,2.567101206518125167e+01,2.131116946965018499e+01,1.900216919671813720e+00
5.200000000000000178e-01,2.060360972349385733e+01,2.165374104242562936e+01,2.138821104177780796e+01,3.577243628474440218e-01,1.891244285884200238e+01,2.617334938601722172e+01,2.158460932098659057e+01,1.986768714210110698e+00
5.300000000000000266e-01,2.079197562163164648e+01,2.188522752121753712e+01,2.160786925874179687e+01,3.716215210332740049e-01,1.908792937624347275e+01,2.667127090359160491e+01,2.185189955725513045e+01,2.074488241576572634e+00
5.400000000000000355e-01,2.098034152272217412e+01,2.211202624037474251e+01,2.182378423228912467e+01,3.841688952369116117e-01,1.926033862653541817e+01,2.716573723480841451e+01,2.211554408526436433e+01,2.162047792808555968e+00
5.500000000000000444e-01,2.116870742668660910e+01,2.232378713791677782e+01,2.203571797707608582e+01,3.944711928325366768e-01,1.943172258101122907e+01,2.765744764655811139e+01,2.237301378290479903e+01,2.250338674725518739e+00
5.600000000000000533e-01,2.135707333344890557e+01,2.253611469899615827e+01,2.223576312285939238e+01,3.998038921563694115e-01,1.959904155398567482e+01,2.814266921230013452e+01,2.262181174351534096e+01,2.338475804438413075e+00
5.700000000000000622e-01,2.154543924293568935e+01,2.273378395705782751e+01,2.243270560483422926e+01,4.032054889094658923e-01,1.976624989167403967e+01,2.862724085582421907e+01,2.286471214061812773e+01,2.428106876781933821e+00
5.799999999999999600e-01,2.173380515507610866e+01,2.292631306839111360e+01,2.262240229106494738e+01,4.040668896645814301e-01,1.992811182002688497e+01,2.909653858280330496e+01,2.310050568737261756e+01,2.514553800339120126e+00
5.899999999999999689e-01,2.189112191871937085e+01,2.311343117590504193e+01,2.280226324291836804e+01,4.145670026518171181e-01,2.008777092749627258e+01,2.956049927380325570e+01,2.333018408465950344e+01,2.601914662428375102e+00
5.999999999999999778e-01,2.203291411217144358e+01,2.328507762889629973e+01,2.297451228249151356e+01,4.281900304417455283e-01,2.024435093776381933e+01,3.001463107574054945e+01,2.355179656387601383e+01,2.687029934496071082e+00
6.099999999999999867e-01,2.217470631115702417e+01,2.345627377063987140e+01,2.313251853465040497e+01,4.355991771499007625e-01,2.039138459383175572e+01,3.043829115675474739e+01,2.375529644517390793e+01,2.768067139736485327e+00
6.199999999999999956e-01,2.231649851557063258e+01,2.360994727705522322e+01,2.328675605239989110e+01,4.406737462133969441e-01,2.053841119701630902e+01,3.086191270208068715e+01,2.395354871233514871e+01,2.849497242540549369e+00
6.300000000000000044e-01,2.245829072530945680e+01,2.375796422623830395e+01,2.343290442872276103e+01,4.430314649264372462e-01,2.066948027054133163e+01,3.123738671735194927e+01,2.413412532562091073e+01,2.921450902629506352e+00
6.400000000000000133e-01,2.260008294027327125e+01,2.389961219594389163e+01,2.357503374123912465e+01,4.438329045879752521e-01,2.079703911001794836e+01,3.160114310347610811e+01,2.430879721594636678e+01,2.990937909119824045e+00
6.500000000000000222e-01,2.274187516036433721e+01,2.402160820618228598e+01,2.371042549815469158e+01,4.414214465577795399e-01,2.091495093400884642e+01,3.193771392637261641e+01,2.446807022833050738e+01,3.056137541768040311e+00
6.600000000000000311e-01,2.288366738548734958e+01,2.414389802545954922e+01,2.382958088119637807e+01,4.310827266691789617e-01,2.101614345961671404e+01,3.222717087258356372e+01,2.460633997183601096e+01,3.111551542022431338e+00
6.700000000000000400e-01,2.299727694613909890e+01,2.424504118762108718e+01,2.393904322989248712e+01,4.281897573288158676e-01,2.111666186016155322e+01,3.251628707952528430e+01,2.473614367781092582e+01,3.169637316682151873e+00
6.800000000000000488e-01,2.305452117171057580e+01,2.433900824281624864e+01,2.402757926669083233e+01,4.422107848171897837e-01,2.118939023487398643e+01,3.272974801140060208e+01,2.484415737582131101e+01,3.209345741108375893e+00
6.900000000000000577e-01,2.311176539790826112e+01,2.442538407419339208e+01,2.411263313089584059e+01,4.548072867916599926e-01,2.126114383551736609e+01,3.293799124899760500e+01,2.494435622460589030e+01,3.250317809125985669e+00
7.000000000000000666e-01,2.316900962472750791e+01,2.451610115974831672e+01,2.418758903565837315e+01,4.631729694385934848e-01,2.131943572804358666e+01,3.310669539854467303e+01,2.502969987562991250e+01,3.281648916287336792e+00
7.099999999999999645e-01,2.322625385216371896e+01,2.455315733023471836e+01,2.424261660729955636e+01,4.615212001779112061e-01,2.136359239053686565e+01,3.323388182553005521e+01,2.509124224260718705e+01,3.306735558085347026e+00
7.199999999999999734e-01,2.328349808021234679e+01,2.459342139435829466e+01,2.429150012476602782e+01,4.567850917950512790e-01,2.140558977067951929e+01,3.335701376555593356e+01,2.514686777317270483e+01,3.331382606580074235e+00
7.299999999999999822e-01,2.334074230886888301e+01,2.462587401375498075e+01,2.432552117462784835e+01,4.469829380715029110e-01,2.142518602298822117e+01,3.340797840548113129e+01,2.517809019157453321e+01,3.340087393944089822e+00
7.399999999999999911e-01,2.339798653812886897e+01,2.465592402343588674e+01,2.435575886617718311e+01,4.357576311047994810e-01,2.144466336410341967e+01,3.345906675151737630e+01,2.520522324715960139e+01,3.349296888775223469e+00
7.500000000000000000e-01,2.345523076798787798e+01,2.469089999999999918e+01,2.437327625442568646e+01,4.195262442050113338e-01,2.144919981038161794e+01,3.346707444570890999e+01,2.521424823456593600e+01,3.350294086753545120e+00
7.600000000000000089e-01,2.342206695800478045e+01,2.465592402343417078e+01,2.435566835820243980e+01,4.257092222647228530e-01,2.144444383584117375e+01,3.344723155252265911e+01,2.520458593407342107e+01,3.346244336440023837e+00
7.700000000000000178e-01,2.338890316225116450e+01,2.462713517032277366e+01,2.433119778199416317e+01,4.285812057313880818e-01,2.143541534822943007e+01,3.341604403949840219e+01,2.518596987983218938e+01,3.342002899626204115e+00
7.800000000000000266e-01,2.335573938078764300e+01,2.459531494258801132e+01,2.429361034119392571e+01,4.273155071146172990e-01,2.140355850444899488e+01,3.332637556587652483e+01,2.514762681033579739e+01,3.323765978953830746e+00
7.900000000000000355e-01,2.332257561367519116e+01,2.455568595804354715e+01,2.425255041390601107e+01,4.246664481480587616e-01,2.137211225878037979e+01,3.323683425634106214e+01,2.510201152161576488e+01,3.308286580795433363e+00
8.000000000000000444e-01,2.328941186097509686e+01,2.451610115974831672e+01,2.419999002661371534e+01,4.174027870952580765e-01,2.132040099883629125e+01,3.309234498511637668e+01,2.503949745914107439e+01,3.279507792568248981e+00
8.100000000000000533e-01,2.325624812274902453e+01,2.442918743182368857e+01,2.413005654485559504e+01,4.005798907425139332e-01,2.125992346502133401e+01,3.292801057356905403e+01,2.495590266586940231e+01,3.250378492227974814e+00
8.200000000000000622e-01,2.322308439905898325e+01,2.434327738301510990e+01,2.405289900522084068e+01,3.802680709689555960e-01,2.119153666453759399e+01,3.273983187006728457e+01,2.486376195196089611e+01,3.215622685478642051e+00
8.300000000000000711e-01,2.318992068996733735e+01,2.424995370951065610e+01,2.396660363069674915e+01,3.571430394112672380e-01,2.110403752830263358e+01,3.249403252866785152e+01,2.474956081538222463e+01,3.168995567071706265e+00
8.399999999999999689e-01,2.309596692249152738e+01,2.414963650451224453e+01,2.386707826092238705e+01,3.547623177957743290e-01,2.101706111264253707e+01,3.224804618024894864e+01,2.463090901380506281e+01,3.122675395138817755e+00
8.499999999999999778e-01,2.297161813237326911e+01,2.402800214473344909e+01,2.375085543868990001e+01,3.588023304627097065e-01,2.090965213861307603e+01,3.193246328522272748e+01,2.449057860558157174e+01,3.061291677798730682e+00
8.599999999999999867e-01,2.284726935561748107e+01,2.390665661953684307e+01,2.362127234369776474e+01,3.556187352193558304e-01,2.079800511882641700e+01,3.160471446760836756e+01,2.433385412195987385e+01,2.998725407136930254e+00
8.699999999999999956e-01,2.272292059244353268e+01,2.376594424981082199e+01,2.348360842020619188e+01,3.488967346660079571e-01,2.067688852901131114e+01,3.124767341142418786e+01,2.416478809813595774e+01,2.931612972475652334e+00
8.800000000000000044e-01,2.259857184307563571e+01,2.361858666103211490e+01,2.333743576139042375e+01,3.394765096089977785e-01,2.054240103448481847e+01,3.084927171981056659e+01,2.398079402863385923e+01,2.854546954101228273e+00
8.900000000000000133e-01,2.247422310774294729e+01,2.346528984815609320e+01,2.318873747656598638e+01,3.289695108223917308e-01,2.040828345314913506e+01,3.045147158964918077e+01,2.378999483076298560e+01,2.780233109473637221e+00
9.000000000000000222e-01,2.234987438667973336e+01,2.329474705143268665e+01,2.302676099614923544e+01,3.136165144170418029e-01,2.025313211765447718e+01,3.000461478328983489e+01,2.358402200012760019e+01,2.695286017641354004e+00
9.100000000000000311e-01,2.222552568012550012e+01,2.312375338645243161e+01,2.285576424586504274e+01,2.936087722650421172e-01,2.009748672758772159e+01,2.955665938111740587e+01,2.336315055289571774e+01,2.613584592226766201e+00
9.200000000000000400e-01,2.206597948411278765e+01,2.293724913218128947e+01,2.267178835432237705e+01,2.831554738348280309e-01,1.993420753538936907e+01,2.909472779445276913e+01,2.313581206699221227e+01,2.529539493259687521e+00
9.300000000000000488e-01,2.183604621643267762e+01,2.274532073571268498e+01,2.247022416741933171e+01,2.961799366912372111e-01,1.976409631813921663e+01,2.861903536742698861e+01,2.289800186027448348e+01,2.444964202562002420e+00
9.400000000000000577e-01,2.160612513863016204e+01,2.254823928274539924e+01,2.226622460628627209e+01,3.081646515589550051e-01,1.959369444003590033e+01,2.814202663364753221e+01,2.265633654243942985e+01,2.360402689820029654e+00
9.500000000000000666e-01,2.137621664404563759e+01,2.233646290103555998e+01,2.205604584666987122e+01,3.172986721738104143e-01,1.942063641091726822e+01,2.765356737258177944e+01,2.240689940527690993e+01,2.275619479485390340e+00
9.599999999999999645e-01,2.114632114310350275e+01,2.212525652575873991e+01,2.183949488495510138e+01,3.227361630507916135e-01,1.924766826212315962e+01,2.716561451466344579e+01,2.214865478069668114e+01,2.191657513261192403e+00
9.699999999999999734e-01,2.091643906424856780e+01,2.189948068668726222e+01,2.161967895170988285e+01,3.258418521144504365e-01,1.907778629729360276e+01,2.667460653877088106e+01,2.188531111184716238e+01,2.109131667351950234e+00
9.799999999999999822e-01,2.068657085494465520e+01,2.166853085808004664e+01,2.139754128192927496e+01,3.279386158195556344e-01,1.890857584638548516e+01,2.617829570442735587e+01,2.161770249241006780e+01,2.025196789876789971e+00
9.899999999999999911e-01,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan
