# x_hat,full-stokes min,full-stokes max,full-stokes mean,full-stokes std,higher-order min,higher-order max,higher-order mean,higher-order std
3.300000000000000155e-01,2.677071681941622039e+00,2.927390066185310946e+00,2.836374224529830901e+00,7.154314763987311421e-02,2.543721059592803257e+00,3.039800734037718222e+00,2.843556302562827653e+00,1.304696953891375244e-01
3.400000000000000244e-01,3.139815414365278556e+00,3.247042707300194841e+00,3.189951248620850777e+00,3.322196292362408071e-02,2.814900726307998369e+00,3.385151248911580257e+00,3.171205880838679381e+00,1.450798786695961518e-01
3.500000000000000333e-01,3.430384085493593194e+00,3.817220383273763229e+00,3.600140343877173521e+00,1.090887357386736145e-01,3.144680478583177230e+00,3.796863339591149966e+00,3.552470897047979914e+00,1.707677729612055717e-01
3.599999999999999867e-01,4.010469780229621861e+00,4.479905409527057181e+00,4.119165305345041439e+00,1.398067496209147442e-01,3.541440309720955248e+00,4.257862419627120865e+00,4.027809462132238671e+00,1.864528109500161179e-01
3.699999999999999956e-01,4.561797188780016832e+00,5.142590435876085664e+00,4.720323454872211499e+00,1.688490266824135000e-01,4.014700206897547474e+00,4.861613787011726195e+00,4.615260407004858401e+00,2.201983572261666799e-01
3.800000000000000044e-01,5.217971611263774179e+00,5.805275462288060240e+00,5.365877717451116524e+00,1.770658675818050920e-01,4.575060156382466658e+00,5.480315050734994031e+00,5.239403923452576883e+00,2.381620351237778155e-01
3.900000000000000133e-01,6.001446369493525168e+00,6.467960488743634606e+00,6.123164882502941886e+00,1.378842531150599182e-01,5.233940150124749557e+00,6.315967614135818309e+00,6.019443534504003601e+00,2.842354241196958231e-01
4.000000000000000222e-01,6.668034739231894825e+00,7.130645515230650489e+00,6.951119930436735039e+00,1.412183616857323742e-01,6.003640194078497139e+00,7.151891458787756228e+00,6.858687324615004854e+00,3.136269027425859224e-01
4.100000000000000311e-01,7.793330541741089412e+00,8.070185814495619780e+00,7.977260757172196293e+00,8.065974827279123738e-02,6.896800318867568613e+00,8.251402348123926700e+00,7.914274983852171985e+00,3.620451622780740397e-01
4.199999999999999845e-01,8.850820745852953308e+00,9.311560173485624148e+00,9.181746307969930854e+00,1.436234219580190818e-01,7.926220592492198236e+00,9.391636475448194687e+00,9.098408268931159171e+00,4.003753595721195602e-01
4.299999999999999933e-01,1.041446786771043698e+01,1.069792128152452904e+01,1.056399654410576439e+01,8.761696163050493313e-02,9.104391133346048548e+00,1.075764036412754798e+01,1.041619840743442715e+01,4.480260527207827748e-01
4.400000000000000022e-01,1.193961452627190845e+01,1.254502181727074372e+01,1.209606888700780125e+01,1.812854370932180104e-01,1.044310211947252398e+01,1.218380478412036005e+01,1.187419867624617176e+01,4.853662953797692192e-01
4.500000000000000111e-01,1.326576766510268968e+01,1.439212235306286303e+01,1.374495906630984621e+01,3.012184978194117901e-01,1.195280378730819848e+01,1.391402940193143678e+01,1.350273759768346871e+01,5.423423983625611511e-01
4.600000000000000200e-01,1.549116201918278968e+01,1.623922288888521948e+01,1.566877504415892197e+01,2.230154945976399183e-01,1.364240641125022435e+01,1.566328481799176231e+01,1.536025810310788486e+01,5.773892535847537921e-01
4.700000000000000289e-01,1.752812015771828058e+01,1.808632342472854759e+01,1.773586325336270164e+01,1.544858733021738095e-01,1.551891025837929305e+01,1.780504493114241527e+01,1.743586805143909402e+01,6.490015123430834532e-01
4.799999999999999822e-01,1.977842886121901955e+01,2.006234604751982431e+01,1.992641571557319935e+01,8.208858555018523628e-02,1.758691552139232428e+01,1.998503064796248907e+01,1.962235875790884165e+01,6.957325115783252745e-01
4.899999999999999911e-01,2.178052449645678479e+01,2.245910472434161065e+01,2.226388167828663356e+01,1.986321226704569343e-01,1.984912225641112116e+01,2.255502715582492712e+01,2.202172092984162788e+01,7.584626118491581970e-01
5.000000000000000000e-01,2.362762503233518885e+01,2.520785006374607562e+01,2.472427255616925024e+01,4.616630765497808375e-01,2.230583036099415040e+01,2.512004030649632469e+01,2.453757215538776393e+01,8.232213331856589322e-01
5.100000000000000089e-01,2.679958537297530441e+01,2.794890933181864412e+01,2.763625658100421134e+01,3.321792499469529147e-01,2.495523962312488209e+01,2.806006414818041961e+01,2.737164301493226048e+01,9.110726109313816989e-01
5.200000000000000178e-01,2.997154571366430531e+01,3.099556224018495243e+01,3.066675874804124646e+01,2.818570692054739313e-01,2.779294981277532628e+01,3.100504878241606832e+01,3.031914580003980220e+01,1.009530710218746963e+00
5.300000000000000266e-01,3.314350605438816899e+01,3.419058975829089775e+01,3.382741120027407788e+01,2.827723476899127175e-01,3.081106076374901193e+01,3.429503644844250942e+01,3.345052475403108616e+01,1.125224522411380379e+00
5.400000000000000355e-01,3.631546639513774721e+01,3.743426282227029134e+01,3.708251253583108564e+01,3.139580116906541263e-01,3.399827239092269338e+01,3.758004789778746613e+01,3.666953038552988176e+01,1.221707824419819399e+00
5.500000000000000444e-01,3.948742673590684404e+01,4.095911723208319444e+01,4.043420893422849360e+01,4.123138818820982210e-01,3.733888464862132395e+01,4.113504375833336013e+01,4.003760342036308373e+01,1.362283756095372000e+00
5.600000000000000533e-01,4.265938707669111807e+01,4.449684092223735377e+01,4.394719813152179455e+01,5.210005767425462953e-01,4.043063102691608890e+01,4.469005482207422375e+01,4.354249459399703426e+01,1.494267336790371159e+00
5.700000000000000622e-01,4.583134741748739316e+01,4.813665019212193386e+01,4.749885803475937962e+01,6.587102463318316170e-01,4.345333734425066297e+01,4.840506610882792415e+01,4.712265981204160425e+01,1.649887893156146923e+00
5.799999999999999600e-01,4.900330775829333874e+01,5.184748825224770741e+01,5.108843655703559961e+01,8.182400562927303334e-01,4.649567364506395961e+01,5.212505395680660314e+01,5.074242539339909541e+01,1.812270318347995346e+00
5.899999999999999689e-01,5.208579675522545216e+01,5.554095318104049284e+01,5.467786836752736690e+01,1.009988496705223726e+00,4.956123050374827699e+01,5.586505728091577794e+01,5.438424763744095713e+01,1.977201366487385981e+00
5.999999999999999778e-01,5.512355008226463582e+01,5.919236373687029840e+01,5.824581893409926892e+01,1.208526401098656944e+00,5.258713891963993348e+01,5.961004718166225302e+01,5.800952434736662866e+01,2.149139370952694694e+00
6.099999999999999867e-01,5.816130341072474863e+01,6.285604179007370362e+01,6.173178870977378097e+01,1.389714530132873271e+00,5.549013195528544173e+01,6.333311415569882996e+01,6.154853091606047144e+01,2.340488099436915714e+00
6.199999999999999956e-01,6.119905674039419097e+01,6.638578280083521577e+01,6.514968431001511817e+01,1.545193201327033083e+00,5.839205417946033094e+01,6.690594236921639038e+01,6.503841799060451478e+01,2.519755916502025350e+00
6.300000000000000044e-01,6.423681007110138808e+01,6.975923932087941637e+01,6.842458541356424462e+01,1.635468784868329140e+00,6.096925876832499824e+01,7.039355767610149428e+01,6.833884367279989647e+01,2.735485653729627931e+00
6.400000000000000133e-01,6.727456340270578039e+01,7.312561347065785355e+01,7.161776249865521038e+01,1.700986169966733241e+00,6.346700601535737007e+01,7.383934071678201860e+01,7.158698554130393177e+01,2.969730744957745028e+00
6.500000000000000222e-01,7.031231673509105917e+01,7.602731943685994054e+01,7.460961206771982290e+01,1.678102587501810961e+00,6.573453641480251974e+01,7.694850918893109792e+01,7.455141684861192175e+01,3.178241807907418170e+00
6.600000000000000311e-01,7.335007006816022113e+01,7.887659415125617102e+01,7.725940200177363693e+01,1.572532365194306170e+00,6.760310450750041866e+01,8.001148076716769708e+01,7.722577830655357900e+01,3.449582965329183182e+00
6.700000000000000400e-01,7.548446645085600437e+01,8.148420945240917490e+01,7.964641884079483702e+01,1.712341604371923065e+00,6.947517903436984454e+01,8.284902356423395986e+01,7.967625860976413321e+01,3.665107758526216841e+00
6.800000000000000488e-01,7.581214898656804735e+01,8.361416438439140109e+01,8.147203091110529272e+01,2.244885943798673456e+00,7.067842615441963972e+01,8.525433073947688456e+01,8.178057221162332269e+01,3.952779775799853290e+00
6.900000000000000577e-01,7.613983152313974756e+01,8.574273271244845773e+01,8.317013143283867294e+01,2.758120089378567119e+00,7.181885963833545361e+01,8.766070442678912400e+01,8.366811434747799581e+01,4.212974748572737127e+00
7.000000000000000666e-01,7.646751406056004896e+01,8.722067913108735127e+01,8.455499239702537295e+01,3.140408741620054567e+00,7.265129252122369508e+01,8.945104839343640890e+01,8.525744703221572252e+01,4.442366888576883888e+00
7.099999999999999645e-01,7.679519659881805183e+01,8.850340745852322755e+01,8.551085106434675254e+01,3.398393696736641267e+00,7.316031645917308879e+01,9.106032003156249743e+01,8.634804386611551763e+01,4.683284067537945461e+00
7.199999999999999734e-01,7.712287913790309801e+01,8.962862575945007393e+01,8.631162491264106507e+01,3.611615021595555142e+00,7.366311806056850742e+01,9.248381724585964037e+01,8.731622486328650723e+01,4.876855451797179164e+00
7.299999999999999822e-01,7.745056167780468570e+01,9.006424622278439074e+01,8.676848955143942987e+01,3.654581959105052569e+00,7.377652335501009873e+01,9.318743765118372835e+01,8.780564587959911194e+01,5.016110572078127383e+00
7.399999999999999911e-01,7.777824421851252623e+01,9.047136405855782471e+01,8.714796794631297416e+01,3.678752794091474154e+00,7.389382467141122390e+01,9.389464306149045569e+01,8.821856405716891913e+01,5.121510062266579233e+00
7.500000000000000000e-01,7.810592676001643042e+01,9.053634966884057178e+01,8.730236404982125009e+01,3.602268177968829921e+00,7.389174792443937179e+01,9.397967304311789860e+01,8.834467916960103651e+01,5.149575641919125424e+00
7.600000000000000089e-01,7.777928133044518688e+01,9.040972081466493648e+01,8.711579730210952732e+01,3.658184031795832070e+00,7.380442030302991441e+01,9.370943182605097377e+01,8.822354068270396965e+01,5.140232190070763707e+00
7.700000000000000178e-01,7.745263590167692769e+01,9.020248809367718934e+01,8.679723273825932495e+01,3.672134330956292825e+00,7.368126003275739322e+01,9.337133167344373419e+01,8.792620169676531816e+01,5.097855728512023177e+00
7.800000000000000266e-01,7.712599047372181360e+01,8.934591576108589095e+01,8.619570917137878041e+01,3.543785010142874281e+00,7.337916836536463450e+01,9.222246957598727590e+01,8.734066725632631289e+01,4.963122561138998634e+00
7.900000000000000355e-01,7.679934504659024697e+01,8.850833749228418412e+01,8.549523290418547106e+01,3.393529855227095382e+00,7.307083608667363706e+01,9.107839209824625470e+01,8.655491691954964040e+01,4.780641480282190159e+00
8.000000000000000444e-01,7.647269962029275803e+01,8.721854193914096243e+01,8.449180356185439678e+01,3.118943840162608172e+00,7.242585211698187209e+01,8.948933018263554118e+01,8.548722872865261024e+01,4.590762555016486779e+00
8.100000000000000533e-01,7.614605419484007598e+01,8.550915938481477951e+01,8.309211619236306490e+01,2.711274785029281986e+00,7.168439191850522718e+01,8.747750181802558700e+01,8.393540718706113068e+01,4.340315343988039309e+00
8.200000000000000622e-01,7.581940877024315739e+01,8.380125692465715304e+01,8.149457669646942293e+01,2.265775537751071766e+00,7.074004736435145446e+01,8.546567169002645414e+01,8.224799770562087531e+01,4.100053456717303035e+00
8.300000000000000711e-01,7.549276334651308673e+01,8.134088726079157539e+01,7.955781995638483295e+01,1.655990816834222779e+00,6.930543750841532358e+01,8.354964738159436877e+01,8.007165417572903721e+01,3.855582864299179846e+00
8.399999999999999689e-01,7.337053254169281047e+01,7.883981789617033087e+01,7.728999093142459742e+01,1.573457944520243235e+00,6.786165689100899101e+01,8.134506328057176461e+01,7.780667369022174285e+01,3.564068165860581061e+00
8.499999999999999778e-01,7.035050906013529470e+01,7.609542693713589756e+01,7.460553803916177174e+01,1.664242468404162567e+00,6.577000998880021143e+01,7.884167491343410461e+01,7.515311962742893570e+01,3.370322888826926544e+00
8.599999999999999867e-01,6.733048557942812806e+01,7.296238837522791698e+01,7.160377449187672028e+01,1.666276461220937755e+00,6.357230876762551475e+01,7.606408210722808860e+01,7.220168031988583834e+01,3.144483493882118452e+00
8.699999999999999956e-01,6.431046209969105121e+01,6.983344332674013799e+01,6.846436170037605962e+01,1.631595781396195877e+00,6.113249340061192072e+01,7.304118497649588448e+01,6.905728922235223877e+01,2.945181143737259699e+00
8.800000000000000044e-01,6.129043862106747298e+01,6.637347018047721292e+01,6.514422670768959733e+01,1.508325748175024072e+00,5.835081971591608152e+01,6.980728385301777905e+01,6.571942077696147066e+01,2.778116311116513248e+00
8.900000000000000133e-01,5.827041514373054554e+01,6.282693376362843907e+01,6.177157121610660795e+01,1.366035139951692345e+00,5.557315485260513555e+01,6.639757922019026637e+01,6.227580596750406983e+01,2.578956470734071971e+00
9.000000000000000222e-01,5.525039166789125744e+01,5.924275162510014781e+01,5.827450589972600170e+01,1.175460407620379399e+00,5.252544956718694635e+01,6.285017165422765828e+01,5.873779829140715947e+01,2.424831782381238643e+00
9.100000000000000311e-01,5.223036819380938311e+01,5.553553612907503378e+01,5.470243970737117678e+01,9.653531387070424241e-01,4.947238351630742414e+01,5.920446177342050476e+01,5.509721680414817513e+01,2.258308988888743762e+00
9.200000000000000400e-01,4.915344344392422471e+01,5.181966133660888829e+01,5.111787789513999058e+01,7.739622977639282198e-01,4.642662350999265186e+01,5.549865019484428075e+01,5.145984000062973251e+01,2.085871187133723659e+00
9.300000000000000488e-01,4.596271614245014092e+01,4.815020871745076647e+01,4.752182078523465236e+01,6.221898435627651880e-01,4.336957916091723320e+01,5.177113750441495910e+01,4.783194601384762734e+01,1.920290476971963756e+00
9.400000000000000577e-01,4.277198884098007170e+01,4.450139005604680875e+01,4.395246914008319550e+01,4.834881801313972161e-01,4.032590182346945795e+01,4.805852422300227289e+01,4.421990916789467008e+01,1.763512920666919115e+00
9.500000000000000666e-01,3.958126153951499759e+01,4.090305216229945273e+01,4.046323608184134457e+01,3.902882633479805574e-01,3.741327198009294364e+01,4.439531078718699320e+01,4.069973682769008150e+01,1.600033799677899493e+00
9.599999999999999645e-01,3.639053423805624732e+01,3.751931310692457799e+01,3.710220147500834997e+01,3.072289949455278557e-01,3.450496362494467917e+01,4.081269753926681432e+01,3.730585644817329438e+01,1.455612894153649695e+00
9.699999999999999734e-01,3.319980693660559723e+01,3.415444817710452696e+01,3.385842714178433255e+01,2.788451394460125243e-01,3.175319564236259851e+01,3.733918471332390254e+01,3.402787672658029550e+01,1.320296699795940221e+00
9.799999999999999822e-01,3.000907963516563726e+01,3.107197339758953802e+01,3.071696913505967785e+01,3.020521835241032349e-01,2.905516430037992848e+01,3.399857244807613199e+01,3.084631075348469409e+01,1.222991154437276906e+00
9.899999999999999911e-01,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan
