# x_hat,full-stokes min,full-stokes max,full-stokes mean,full-stokes std,higher-order min,higher-order max,higher-order mean,higher-order std
3.300000000000000155e-01,1.004357460659332624e+01,1.033411366668812548e+01,1.024834993670983074e+01,9.163797162677411734e-02,7.943517285782413673e+00,1.072706879784617762e+01,1.012581504956949985e+01,6.910507167580279830e-01
3.400000000000000244e-01,1.018766636826858729e+01,1.049526118764488380e+01,1.039089814007408030e+01,9.104880867532687272e-02,8.059957842489890112e+00,1.086071662766822143e+01,1.026269018448201642e+01,6.955512450311052142e-01
3.500000000000000333e-01,1.037060346673477795e+01,1.065105419152898136e+01,1.054452968652620193e+01,7.959840676135153392e-02,8.189485326863628956e+00,1.103696872220923808e+01,1.041032268030512853e+01,7.012213656714209042e-01
3.599999999999999867e-01,1.055353333027212948e+01,1.080656945988746109e+01,1.072740607368351107e+01,7.808554528113739734e-02,8.323864764168572350e+00,1.121316717906341687e+01,1.058600356627051298e+01,7.142295118585120228e-01
3.699999999999999956e-01,1.078099246188999594e+01,1.101267674955546028e+01,1.093922977913283034e+01,7.054991101999801006e-02,8.500438553415532894e+00,1.143562019219491255e+01,1.078826160161665904e+01,7.263900232213343910e-01
3.800000000000000044e-01,1.102329119496407728e+01,1.124245710039343571e+01,1.116124490735837860e+01,6.449694913461062606e-02,8.676716073953940622e+00,1.165811787638742381e+01,1.100607810152023625e+01,7.410991827562539713e-01
3.900000000000000133e-01,1.128302932151170168e+01,1.147223745124492744e+01,1.141822957475019074e+01,6.227575359314533460e-02,8.882209476629972400e+00,1.193107114319284356e+01,1.126145636865035016e+01,7.598717583035365930e-01
4.000000000000000222e-01,1.159510011640542970e+01,1.175721525954859104e+01,1.169379100777028491e+01,5.564291479459309436e-02,9.112745948238435645e+00,1.220401873477048582e+01,1.154437419318881730e+01,7.728974521439999634e-01
4.100000000000000311e-01,1.190715105578394528e+01,1.210224710324818176e+01,1.201393858225736544e+01,6.532792777816011365e-02,9.343494022987460568e+00,1.253247447722041308e+01,1.185695180798121307e+01,7.967794744411081931e-01
4.199999999999999845e-01,1.228209036852692826e+01,1.246214849064888419e+01,1.237190224180139886e+01,6.396951270346006024e-02,9.637546357822010634e+00,1.286096976286660265e+01,1.220537251666534928e+01,8.131311545517044825e-01
4.299999999999999933e-01,1.267684930141304989e+01,1.283252872576713521e+01,1.274616976582811745e+01,5.740026575733560288e-02,9.933298077268949200e+00,1.325067753668453108e+01,1.256414249800800143e+01,8.340600986798905048e-01
4.400000000000000022e-01,1.306776867488172478e+01,1.322801182359124539e+01,1.315343443276548108e+01,4.931111663001121886e-02,1.026328873712880707e+01,1.364037098272052084e+01,1.294717112739050613e+01,8.534148059691707422e-01
4.500000000000000111e-01,1.350783546854241024e+01,1.363444422839420511e+01,1.358849893370938844e+01,4.684243662563738336e-02,1.064249651217951964e+01,1.409832626119941246e+01,1.336251489485785271e+01,8.664313604888869147e-01
4.600000000000000200e-01,1.394811047749955790e+01,1.417225337095036863e+01,1.407967241862513319e+01,6.141541169915405718e-02,1.102119216371775856e+01,1.455627241265029426e+01,1.382362009847228279e+01,8.935845766776013832e-01
4.700000000000000289e-01,1.447387125572040034e+01,1.472711383679906660e+01,1.461685320665237953e+01,7.724259315316252261e-02,1.149854280614056279e+01,1.510132775619415746e+01,1.433456527358980992e+01,9.066935547516539184e-01
4.799999999999999822e-01,1.501713261427150137e+01,1.532252635966917609e+01,1.518541696516300377e+01,9.893830480197875199e-02,1.199606796936345177e+01,1.575154357515478587e+01,1.488441159896532895e+01,9.278643397217785083e-01
4.899999999999999911e-01,1.560225185936853087e+01,1.599350604434244794e+01,1.579985672931340268e+01,1.207199391694769447e-01,1.254537068266869326e+01,1.640176819736213432e+01,1.548648032838928401e+01,9.495185049414104350e-01
5.000000000000000000e-01,1.627632484710829175e+01,1.679118412398075932e+01,1.646689073392045444e+01,1.625991707576522338e-01,1.322646158648074888e+01,1.719190943438220742e+01,1.614549916627667869e+01,9.554555794029698790e-01
5.100000000000000089e-01,1.698412381886319267e+01,1.758877554779849461e+01,1.725230787551232581e+01,1.663705635382044801e-01,1.390563566826691932e+01,1.798205216319872690e+01,1.690832326824065390e+01,9.899515615452396666e-01
5.200000000000000178e-01,1.783766741712406301e+01,1.855696849541560312e+01,1.811916234399586756e+01,2.014312150025830972e-01,1.478258314232713033e+01,1.900232222650694780e+01,1.776564709164341593e+01,1.006076934192652539e+00
5.300000000000000266e-01,1.876502452634490936e+01,1.958200420753081517e+01,1.907236590693176836e+01,2.344885975673773049e-01,1.574582271290472590e+01,2.002259723412524650e+01,1.871200925884221533e+01,1.024254197079219608e+00
5.400000000000000355e-01,1.974474762899714975e+01,2.068561887195846438e+01,2.010502113932340151e+01,2.752426171772390240e-01,1.677049225930084120e+01,2.132284983298433190e+01,1.974278676852983594e+01,1.068556173502988038e+00
5.500000000000000444e-01,2.085793194349525237e+01,2.202504581792429406e+01,2.128063762081927024e+01,3.538660960331290739e-01,1.813294736376413496e+01,2.262310544553952596e+01,2.093330559107041822e+01,1.062026995022180786e+00
5.600000000000000533e-01,2.230259562777021287e+01,2.336440158260665356e+01,2.270701026500520214e+01,3.066194593927845657e-01,1.949243563095280862e+01,2.429847628967710804e+01,2.231294196808782715e+01,1.130767603199748006e+00
5.700000000000000622e-01,2.386234817962161969e+01,2.502698620504591887e+01,2.427588488281591239e+01,3.365770921205099575e-01,2.115397924220055614e+01,2.597385031141900313e+01,2.385549871326161053e+01,1.164620818895522492e+00
5.799999999999999600e-01,2.561500496560073614e+01,2.679724619732776247e+01,2.605860552777764383e+01,3.380420333723166415e-01,2.303254170518104615e+01,2.807901128957356818e+01,2.561659888939663077e+01,1.230098590107447931e+00
5.899999999999999689e-01,2.737152530894873692e+01,2.870385392755105514e+01,2.795193309975315898e+01,3.966776690094684366e-01,2.491311078325584205e+01,3.018417797456143958e+01,2.749765260422611490e+01,1.325790081267863796e+00
5.999999999999999778e-01,2.921504490942302823e+01,3.101968351539846935e+01,3.012176534998888755e+01,5.324089298947548565e-01,2.738220756939034217e+01,3.277434514982717673e+01,2.968240416517483382e+01,1.410197426969854062e+00
6.099999999999999867e-01,3.189150903487198718e+01,3.333535565660362465e+01,3.263170708337950288e+01,5.055873966032126132e-01,2.984822916131116344e+01,3.536451611432001840e+01,3.215558965831652927e+01,1.523709098348486668e+00
6.199999999999999956e-01,3.443675276271866181e+01,3.606920195406328844e+01,3.528368123803971201e+01,5.542139396165107756e-01,3.215647311629787453e+01,3.838921397997098950e+01,3.479704405001369594e+01,1.699424797137846888e+00
6.300000000000000044e-01,3.719646144361926332e+01,3.894247517267195491e+01,3.815910218950271826e+01,6.358076175468915237e-01,3.429670708205129870e+01,4.141396141399660280e+01,3.769835818445795184e+01,1.862139812810414519e+00
6.400000000000000133e-01,3.992090141181635943e+01,4.188890458038927278e+01,4.109677600295233191e+01,7.640041070708835091e-01,3.644029714161197830e+01,4.467856812835433544e+01,4.068917242073293750e+01,2.087989541184278597e+00
6.500000000000000222e-01,4.259736553760106403e+01,4.505466441288484702e+01,4.411602720099381258e+01,9.096335757682635359e-01,3.853349084999946683e+01,4.794323101335578485e+01,4.379014082437068822e+01,2.353344176181678016e+00
6.600000000000000311e-01,4.489952894570407693e+01,4.822051905905775016e+01,4.707210733330274621e+01,1.148789496740334704e+00,4.062109112596615290e+01,5.099735801980333605e+01,4.685878642910807201e+01,2.642646017913163448e+00
6.700000000000000400e-01,4.720169235447944800e+01,5.113213927300603245e+01,4.991659541732921213e+01,1.364327781810133366e+00,4.254984451881428953e+01,5.405167434964433681e+01,4.986081485834688465e+01,3.001841112724098704e+00
6.800000000000000488e-01,4.950385576383339270e+01,5.395895867762101972e+01,5.246070114952782149e+01,1.483022247395304971e+00,4.417979442830885972e+01,5.697985556996522405e+01,5.255249105803189735e+01,3.377154829004763936e+00
6.900000000000000577e-01,5.180601917368874609e+01,5.653867040474288075e+01,5.489628062943908304e+01,1.537920099123561091e+00,4.581122306327787896e+01,6.117063195267557774e+01,5.513004081312897853e+01,3.780882475120179276e+00
7.000000000000000666e-01,5.410818258398150959e+01,5.837729616771075314e+01,5.681521427573629524e+01,1.448836268494803514e+00,4.687799182438951107e+01,6.486742816622280827e+01,5.714963031926527748e+01,4.200449640109017224e+00
7.099999999999999645e-01,5.460204327716630957e+01,6.021577500854717613e+01,5.814155631343408004e+01,1.763576426070688319e+00,4.775751474918719452e+01,6.841603090525568120e+01,5.866680564984523016e+01,4.787048010999273906e+00
7.199999999999999734e-01,5.509590397075007928e+01,6.126524177446371766e+01,5.924785323340184107e+01,1.972255690865788447e+00,4.850512497004718426e+01,7.129442576530306042e+01,5.992351403444016711e+01,5.242435296505647990e+00
7.299999999999999822e-01,5.558976466472219613e+01,6.205159206501947011e+01,5.973584288973982126e+01,2.023916486111010826e+00,4.874218203505355262e+01,7.208843769773486088e+01,6.059338899843908166e+01,5.433730634062272635e+00
7.399999999999999911e-01,5.608362535907240698e+01,6.264129701263951944e+01,6.016208609125883555e+01,2.049144961787535468e+00,4.896837285198638057e+01,7.269159643270762672e+01,6.112801358069931013e+01,5.525961610532138302e+00
7.500000000000000000e-01,5.657748605379078555e+01,6.264136455978621143e+01,6.026108360782991724e+01,1.901603220014347340e+00,4.900277599786367944e+01,7.256612003948485778e+01,6.145254393660685110e+01,5.581619184732064198e+00
7.600000000000000089e-01,5.608362535907240698e+01,6.264129709258755696e+01,6.006096300171572011e+01,1.985482297366417015e+00,4.894069138369771821e+01,7.203257279699390381e+01,6.123543688769751725e+01,5.549823406816050131e+00
7.700000000000000178e-01,5.558976466472220324e+01,6.205159206501947011e+01,5.970805814639989251e+01,1.959721416367020241e+00,4.884287976753443417e+01,7.116967981624186734e+01,6.078284510072580105e+01,5.427283529427546327e+00
7.800000000000000266e-01,5.509590397075008639e+01,6.126524177446371766e+01,5.891786700372104235e+01,1.844342686906050632e+00,4.833415396061484159e+01,6.864145582751130803e+01,6.000513386465041066e+01,5.240739578616854466e+00
7.900000000000000355e-01,5.460204327716631667e+01,6.021577500854717613e+01,5.802332059051438051e+01,1.675622263162381831e+00,4.782145041585241074e+01,6.604132161766817433e+01,5.889540066123750961e+01,5.015640220734168153e+00
8.000000000000000444e-01,5.410818258398151670e+01,5.837729616771073182e+01,5.663772392792849075e+01,1.339435064817501297e+00,4.691264454533903461e+01,6.297745663427583906e+01,5.716360505868679098e+01,4.493840434840487674e+00
8.100000000000000533e-01,5.180601917368872478e+01,5.653867040474285943e+01,5.464456357612534276e+01,1.446236755223454296e+00,4.564456126219788246e+01,6.055659618352081708e+01,5.480781813382132128e+01,4.051714481084035313e+00
8.200000000000000622e-01,4.950385576383337138e+01,5.395893034172446079e+01,5.245271377780341737e+01,1.402214843390892973e+00,4.436877373372410460e+01,5.813301024097022207e+01,5.230183670247060235e+01,3.613605127820903817e+00
8.300000000000000711e-01,4.720169235447942668e+01,5.113211060758902704e+01,4.978003946971745819e+01,1.240682996035334273e+00,4.249732826539676722e+01,5.530163108623894175e+01,4.945769098222675808e+01,3.349638103502976527e+00
8.399999999999999689e-01,4.489952894570408404e+01,4.822051905905775016e+01,4.704700598062219541e+01,1.057466556129011304e+00,4.059107868751441117e+01,5.216247398079746489e+01,4.657243134762065750e+01,3.092720641699668871e+00
8.499999999999999778e-01,4.259736553760106403e+01,4.505466441288484702e+01,4.415000412452717171e+01,8.034297738560655100e-01,3.838921397997098950e+01,4.884108179396740468e+01,4.357137779748754980e+01,2.810117162749973030e+00
8.599999999999999867e-01,3.992090141181635943e+01,4.188890458038927278e+01,4.114533035223122681e+01,6.696618448071453011e-01,3.536451611432001840e+01,4.544328578856609369e+01,4.050782609884450380e+01,2.593149147313490221e+00
8.699999999999999956e-01,3.724443728609011828e+01,3.894255689465419579e+01,3.819751753172102582e+01,6.041150706850442198e-01,3.277434514982717673e+01,4.208220472421582059e+01,3.751736671560831127e+01,2.343271513240406279e+00
8.800000000000000044e-01,3.456797316043596169e+01,3.606928363684213679e+01,3.538773284503589878e+01,5.388941754106570947e-01,3.018417797456143958e+01,3.884761934274334294e+01,3.468753720744435753e+01,2.121479584934106377e+00
8.900000000000000133e-01,3.189150903487198718e+01,3.333535565660362465e+01,3.264935108860010615e+01,5.061245754159432453e-01,2.807901128957356818e+01,3.581626877320238123e+01,3.198571709220314929e+01,1.885313623265547855e+00
9.000000000000000222e-01,2.921504490942302823e+01,3.101968351539846935e+01,3.016238025424923563e+01,5.971898467617304807e-01,2.597385031141898182e+01,3.304156130403600855e+01,2.950446515205116427e+01,1.724478161464705117e+00
9.100000000000000311e-01,2.739578884053019436e+01,2.870385392755105514e+01,2.800469019541268878e+01,4.231901611266039587e-01,2.429847628967710094e+01,3.052464387757799358e+01,2.738388963249628105e+01,1.543883773301279350e+00
9.200000000000000400e-01,2.528763692154230824e+01,2.679724619732775537e+01,2.601985206864313938e+01,4.212399877753648103e-01,2.262310544553952596e+01,2.825029078954148432e+01,2.540290391643658907e+01,1.451215774666459568e+00
9.300000000000000488e-01,2.361960634996036390e+01,2.502698620504590110e+01,2.428327525120684172e+01,3.818212561309580755e-01,2.114939059437340418e+01,2.622331073141690538e+01,2.372793902068391958e+01,1.336318193181768699e+00
9.400000000000000577e-01,2.214719609224907160e+01,2.336440158260663580e+01,2.265941129954235222e+01,3.404129543831224680e-01,1.954022543308263593e+01,2.442521624799376667e+01,2.215320822388150290e+01,1.249008322854560982e+00
9.500000000000000666e-01,2.074938771555408579e+01,2.202504581792427629e+01,2.125034814175364062e+01,3.838715278173474021e-01,1.800139338307513626e+01,2.282744844331749690e+01,2.078651660421144598e+01,1.200374494218103161e+00
9.599999999999999645e-01,1.982433008831658583e+01,2.068561887195846438e+01,2.010890360337269200e+01,2.707782128251600695e-01,1.685462665526729609e+01,2.142049877872502961e+01,1.965055131699406488e+01,1.139388605006386168e+00
9.699999999999999734e-01,1.883794895404807335e+01,1.958201920016277242e+01,1.907662908037600502e+01,2.287262066256086634e-01,1.570256826267653771e+01,2.018263361010857793e+01,1.861998848018640373e+01,1.114618798485006446e+00
9.799999999999999822e-01,1.794808210233083656e+01,1.855698355262125432e+01,1.815197498465446557e+01,1.811901925152527015e-01,nan,nan,nan,nan
9.899999999999999911e-01,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan
