# x_hat,full-stokes min,full-stokes max,full-stokes mean,full-stokes std,higher-order min,higher-order max,higher-order mean,higher-order std
3.300000000000000155e-01,1.459344591864799590e+01,1.492632259684057061e+01,1.482100188621446257e+01,1.188547509147251519e-01,1.180950205310186263e+01,1.540748360047337506e+01,1.457584517168623783e+01,9.062506587258168933e-01
3.400000000000000244e-01,1.467297121575743013e+01,1.499172269906342514e+01,1.489868741099256333e+01,1.169533077130046894e-01,1.187813838199123673e+01,1.547783060391216381e+01,1.464378994681449164e+01,9.059724429963341708e-01
3.500000000000000333e-01,1.475896999716502833e+01,1.505712280137483994e+01,1.498128415183713003e+01,1.117656428145075015e-01,1.195318883018302181e+01,1.556282919083724892e+01,1.471631221634803666e+01,9.053920250674425407e-01
3.599999999999999867e-01,1.484633505693705757e+01,1.515646295701511903e+01,1.507369067881153235e+01,1.125828889071197186e-01,1.202982194850662445e+01,1.564788043620144720e+01,1.479610556973443458e+01,9.069339546772402505e-01
3.699999999999999956e-01,1.494740728216937597e+01,1.525580311269434297e+01,1.517474378046387251e+01,1.100882753113637813e-01,1.212045065311189163e+01,1.574467963618008959e+01,1.488664981146735578e+01,9.072151239663219791e-01
3.800000000000000044e-01,1.504881676530437851e+01,1.535514326841175503e+01,1.527809177458827250e+01,1.078735430879857460e-01,1.221125370131990628e+01,1.584158038522040890e+01,1.497896985227071198e+01,9.080467428601078916e-01
3.900000000000000133e-01,1.515502314383144089e+01,1.545448342416662157e+01,1.538677384283834115e+01,1.062639419599342716e-01,1.230827299863920921e+01,1.594683113086308524e+01,1.507689838174360908e+01,9.091799030428543427e-01
4.000000000000000222e-01,1.526594918834653924e+01,1.555987005921441302e+01,1.549896128218992963e+01,1.029817711990075879e-01,1.241062050216903856e+01,1.605208043094589243e+01,1.517685692015910348e+01,9.090437041192890311e-01
4.100000000000000311e-01,1.537694475838129726e+01,1.567340076321446674e+01,1.561452411489365133e+01,1.021976084842203258e-01,1.251268384021499536e+01,1.616183080398517191e+01,1.527998086025519164e+01,9.105633398803948397e-01
4.199999999999999845e-01,1.549145252878384049e+01,1.578939060980180997e+01,1.573308402954811491e+01,1.010780105874906493e-01,1.262108137730761293e+01,1.627173062752419597e+01,1.538507711617425677e+01,9.106950026056624958e-01
4.299999999999999933e-01,1.560599878145686503e+01,1.590445722795933925e+01,1.585227502050324588e+01,1.011863807350752154e-01,1.273002717699643682e+01,1.638228152225275025e+01,1.549060003199650026e+01,9.109450850640968822e-01
4.400000000000000022e-01,1.571873461317970744e+01,1.601948755264139734e+01,1.597145240890744411e+01,1.034027911669316568e-01,1.283981450124722024e+01,1.649293096551637561e+01,1.559617219781959641e+01,9.112344967023762177e-01
4.500000000000000111e-01,1.583142023275383714e+01,1.617858536151182491e+01,1.609176474281126090e+01,1.080715374902370823e-01,1.295081139771602530e+01,1.660128021986078650e+01,1.570345192232348808e+01,9.118902429977280288e-01
4.600000000000000200e-01,1.594444199956420860e+01,1.633766808300946494e+01,1.621031042204109340e+01,1.142907782130735267e-01,1.306145490861028158e+01,1.670943150140363187e+01,1.580970597932444122e+01,9.124761186802666790e-01
4.700000000000000289e-01,1.605401257449537411e+01,1.650343305563125895e+01,1.632860182956240891e+01,1.247261154752264262e-01,1.317189203013213294e+01,1.681363034591842975e+01,1.591470286898341868e+01,9.131255708991495856e-01
4.799999999999999822e-01,1.616412136816504486e+01,1.667143273776896351e+01,1.644670444280630406e+01,1.374275998462634318e-01,1.328307629407629697e+01,1.691763221707402565e+01,1.601929376112308034e+01,9.137247918834908722e-01
4.899999999999999911e-01,1.627435871209544160e+01,1.684117424881972269e+01,1.656456815950155459e+01,1.522084583148136383e-01,1.339518016409574841e+01,1.701853446983318108e+01,1.611949313299916042e+01,9.122587845626625169e-01
5.000000000000000000e-01,1.638492310361481685e+01,1.701611900035619840e+01,1.668291858161151708e+01,1.697469927991433480e-01,1.350962480799697829e+01,1.711953279571674003e+01,1.622009047931683057e+01,9.105488929909540952e-01
5.100000000000000089e-01,1.649517661023738668e+01,1.719104683253002719e+01,1.680278976101813981e+01,1.883550989081774485e-01,1.362368636389221521e+01,1.722218090954769210e+01,1.632192681611304153e+01,9.097888466701180565e-01
5.200000000000000178e-01,1.661010086159403087e+01,1.736967585464461550e+01,1.692491264213769142e+01,2.077619855477485789e-01,1.374340117119763960e+01,1.732508293669964061e+01,1.642508478589765275e+01,9.077528649184815057e-01
5.300000000000000266e-01,1.672723344412543511e+01,1.754954635371683125e+01,1.704933601661348419e+01,2.275953819248299204e-01,1.386640270416209475e+01,1.743368456629776730e+01,1.653469789371354182e+01,9.076963684184857772e-01
5.400000000000000355e-01,1.684588287874891321e+01,1.772998380778526695e+01,1.717550644599473131e+01,2.476143493463995038e-01,1.399079573827109080e+01,1.754208274767306364e+01,1.664598519661160125e+01,9.080095943053164698e-01
5.500000000000000444e-01,1.697301755995083639e+01,1.791209903827839867e+01,1.730454767598433818e+01,2.668027590537307425e-01,1.412284163283664107e+01,1.765588145156307576e+01,1.676030437904000792e+01,9.070055436793013071e-01
5.600000000000000533e-01,1.710028500582260946e+01,1.809422840546245936e+01,1.743751774967284973e+01,2.853161339550295827e-01,1.425472398931470330e+01,1.776983253596242918e+01,1.687820095983714452e+01,9.077533145066872811e-01
5.700000000000000622e-01,1.723176155017735312e+01,1.827504553483007044e+01,1.757136375197799083e+01,3.028377234205130719e-01,1.438819332698904674e+01,1.788663171378512828e+01,1.699650336382563864e+01,9.081295806906527490e-01
5.799999999999999600e-01,1.736616672560804275e+01,1.845541821666119731e+01,1.770656977186325420e+01,3.197761389369406793e-01,1.452314594746794896e+01,1.800348240774445330e+01,1.711666614085184790e+01,9.088304329236485124e-01
5.899999999999999689e-01,1.750040691437126128e+01,1.863395001468805745e+01,1.784162463725508729e+01,3.362868425837525765e-01,1.465757112407039386e+01,1.811943306409347798e+01,1.723726032614058212e+01,9.101901331806854234e-01
5.999999999999999778e-01,1.763413110694775199e+01,1.880698072305577995e+01,1.797499516288014476e+01,3.513427794329218590e-01,1.478544959663323866e+01,1.823528236391828017e+01,1.735656516388655746e+01,9.135763093990858508e-01
6.099999999999999867e-01,1.776791776581406879e+01,1.897999775496588626e+01,1.810481063001762791e+01,3.679084734570206572e-01,1.491329537162483554e+01,1.834533258691005742e+01,1.747299157052427532e+01,9.157830550928678370e-01
6.199999999999999956e-01,1.789722219459985908e+01,1.914234623102392874e+01,1.823115085490427845e+01,3.819287598383090954e-01,1.503308164524499091e+01,1.845538231459332579e+01,1.758700253737942987e+01,9.205616862059703420e-01
6.300000000000000044e-01,1.802129644456252677e+01,1.930114188424846944e+01,1.835105945295503815e+01,3.967483641303505282e-01,1.514380065630881234e+01,1.855438219289717949e+01,1.769463556290379813e+01,9.257674590785247570e-01
6.400000000000000133e-01,1.814532389179863614e+01,1.945455588379874357e+01,1.846828310258315042e+01,4.103687765126985409e-01,1.525450565359545152e+01,1.865338221038182098e+01,1.780025840799530101e+01,9.307163894773015089e-01
6.500000000000000222e-01,1.825135524713554958e+01,1.959181551824632805e+01,1.857485746048203978e+01,4.220592469268942271e-01,1.534322064908424998e+01,1.873678338239934149e+01,1.789212638873199879e+01,9.373899451780732806e-01
6.600000000000000311e-01,1.835533393944393410e+01,1.972907791078017681e+01,1.866813497472196559e+01,4.395404180870122746e-01,1.542942426393128486e+01,1.882023199711440853e+01,1.797447596060007768e+01,9.411609458932225225e-01
6.700000000000000400e-01,1.845053174275399499e+01,1.984517499901842541e+01,1.875480249871080218e+01,4.515165760073750478e-01,1.550671839700959787e+01,1.888518118795432699e+01,1.805098313606583460e+01,9.459455727819657822e-01
6.800000000000000488e-01,1.852783660986943204e+01,1.995421334410649195e+01,1.882637530933237713e+01,4.660451394034071937e-01,1.556539096594325677e+01,1.895013168963941297e+01,1.811518327284542806e+01,9.527376672709353400e-01
6.900000000000000577e-01,1.859252828153918458e+01,2.005488040673412442e+01,1.889472588221060434e+01,4.784125523440706518e-01,1.562392324962873857e+01,1.900678168965781722e+01,1.817080696898615599e+01,9.546131580112586779e-01
7.000000000000000666e-01,1.865592836510553809e+01,2.013044471173370908e+01,1.894857573463736244e+01,4.864284153363701568e-01,1.566262026708554167e+01,1.906487335307452113e+01,1.821612880474343399e+01,9.603048078459565096e-01
7.099999999999999645e-01,1.867320838751428624e+01,2.020600222061639784e+01,1.898754954882869583e+01,5.013771887236895264e-01,1.569484624873451040e+01,1.910776046065019784e+01,1.824906128667405625e+01,9.627379734028833624e-01
7.199999999999999734e-01,1.869048840998677719e+01,2.025385687577909977e+01,1.901990839848400583e+01,5.078518477616332794e-01,1.572273638770595205e+01,1.914927052747200875e+01,1.827878459480206175e+01,9.659757150694663341e-01
7.299999999999999822e-01,1.870776843252282973e+01,2.029247614744317829e+01,1.903774480297774829e+01,5.159894292450679654e-01,1.573382441363408546e+01,1.916603964400654547e+01,1.829308962117013593e+01,9.680812436900566587e-01
7.399999999999999911e-01,1.872504845512226623e+01,2.032144030034919879e+01,1.905304207593249544e+01,5.212174899626250690e-01,1.574513115450610456e+01,1.918284416301752415e+01,1.830606884066496676e+01,9.698536350399751260e-01
7.500000000000000000e-01,1.874232847778491262e+01,2.032144263597748690e+01,1.905713893605100040e+01,5.190499945733265674e-01,1.574704112666889166e+01,1.918545064520381871e+01,1.831219979602775183e+01,9.724346284238548632e-01
7.600000000000000089e-01,1.872504845512226268e+01,2.032144031120819605e+01,1.905130438336961518e+01,5.217752511407082183e-01,1.574368698082659179e+01,1.917889078058721708e+01,1.831090396908588858e+01,9.743445360796727517e-01
7.700000000000000178e-01,1.870776843252282262e+01,2.029247614744317829e+01,1.903943116531024060e+01,5.151617045221632551e-01,1.573892871721517217e+01,1.916849964067480272e+01,1.829962806674275555e+01,9.709030293428836389e-01
7.800000000000000266e-01,1.869048840998676653e+01,2.025385687577909977e+01,1.901496912829542651e+01,5.094402519559112497e-01,1.571767269239402687e+01,1.913832314506593946e+01,1.827913863594731936e+01,9.702706292393952214e-01
7.900000000000000355e-01,1.867320838751427559e+01,2.020600222061639784e+01,1.898784073910911729e+01,5.009868978187932420e-01,1.569687326485404455e+01,1.910817515818246193e+01,1.825603274733312276e+01,9.683507188818519795e-01
8.000000000000000444e-01,1.865592836510552033e+01,2.013044471173370908e+01,1.894741345003339461e+01,4.864515708016751150e-01,1.566338092145984895e+01,1.905835888983129678e+01,1.822433246635443282e+01,9.679239847038710876e-01
8.100000000000000533e-01,1.859252828153915615e+01,2.005488040673412442e+01,1.889206602548600955e+01,4.792007252256556549e-01,1.561830035854073095e+01,1.900140799846789719e+01,1.817618135503211718e+01,9.643255803792171177e-01
8.200000000000000622e-01,1.852912819805227329e+01,1.995421020554573133e+01,1.883007931266411461e+01,4.642908828441134617e-01,1.557328909259837246e+01,1.894218142182216980e+01,1.812435173775576658e+01,9.593753000146739707e-01
8.300000000000000711e-01,1.844947281678817674e+01,1.984517183072338753e+01,1.875181258300479570e+01,4.523773095866586158e-01,1.550209661919399018e+01,1.887107966231810607e+01,1.805795217709498246e+01,9.579465371311632893e-01
8.399999999999999689e-01,1.835525962491908558e+01,1.972907791078017326e+01,1.867051387861243938e+01,4.389287964118819829e-01,1.542947987069308624e+01,1.879988177434039187e+01,1.798869684164600713e+01,9.563843891699087552e-01
8.499999999999999778e-01,1.825049365139805602e+01,1.959181551824632805e+01,1.857600721184372361e+01,4.218194675079450229e-01,1.534637109181363890e+01,1.870903026581444806e+01,1.790295769112661617e+01,9.501368515830834749e-01
