# x_hat,full-stokes min,full-stokes max,full-stokes mean,full-stokes std,higher-order min,higher-order max,higher-order mean,higher-order std
3.300000000000000155e-01,3.722822633901367695e+00,3.994155478935339953e+00,3.896229590510964513e+00,8.287387197004678074e-02,3.456384524515181855e+00,4.135121508427599402e+00,3.892557940002583816e+00,1.850768082628717337e-01
3.400000000000000244e-01,4.286962904212053616e+00,4.409413055826843397e+00,4.350065503979328341e+00,4.531655934367858490e-02,3.811085088425711032e+00,4.594948427923097434e+00,4.313513909273119395e+00,1.998224877579458936e-01
3.500000000000000333e-01,4.671134619021769296e+00,5.070389939132473600e+00,4.866977254631082772e+00,1.130869686622618386e-01,4.238675933998412582e+00,5.055332040141465200e+00,4.782342073105669833e+00,2.187450728831274449e-01
3.599999999999999867e-01,5.401222019233526517e+00,5.853816974334399958e+00,5.516816749712332602e+00,1.317947378606714737e-01,4.747287346645688189e+00,5.664363615544687036e+00,5.379944356196979527e+00,2.349490302557203092e-01
3.699999999999999956e-01,6.089008707532076237e+00,6.637244009718158644e+00,6.256883327837668318e+00,1.539804040380074457e-01,5.345379626697816633e+00,6.354499440092030049e+00,6.083666390693332815e+00,2.713381966534666456e-01
3.800000000000000044e-01,6.891047512569696387e+00,7.420671045226154838e+00,7.040550072656797553e+00,1.557478382936919037e-01,6.041503119935964783e+00,7.097754746512127788e+00,6.826093802482072093e+00,3.012816534537330337e-01
3.900000000000000133e-01,7.820593277787252440e+00,8.204098080822797456e+00,7.933477332463952258e+00,1.104534646582003565e-01,6.843968247220824530e+00,8.060141644627831781e+00,7.767337118392549478e+00,3.262230684016044213e-01
4.000000000000000222e-01,8.664210122342039355e+00,9.046733683640027834e+00,8.888499880382703111e+00,1.181959231329274690e-01,7.760355521333800688e+00,9.024099883653564191e+00,8.767477770824998018e+00,3.539622219317543061e-01
4.100000000000000311e-01,9.770952152196732854e+00,1.013919321057295519e+01,1.002913377182464671e+01,1.101493441873294538e-01,8.796975544685505355e+00,1.022771550293918530e+01,9.923256553957196857e+00,3.875531361141544284e-01
4.199999999999999845e-01,1.085703852643523959e+01,1.146238276667506994e+01,1.132393675638532748e+01,1.875882083627456454e-01,9.958508980242774200e+00,1.143343295698171680e+01,1.119079312346129917e+01,4.225122641406452995e-01
4.299999999999999933e-01,1.254844356012974416e+01,1.286251011811964418e+01,1.275454883337847534e+01,9.877195223958692982e-02,1.124757648631526763e+01,1.287511507158528268e+01,1.253565848727242127e+01,4.693471843240682451e-01
4.400000000000000022e-01,1.422196153339127100e+01,1.434962054694717359e+01,1.428584188487489470e+01,4.991917262674831074e-02,1.266429861739176133e+01,1.431943954911578309e+01,1.407471937690189989e+01,4.724710799242066717e-01
4.500000000000000111e-01,1.566033525327095255e+01,1.604595171995741865e+01,1.588890618414693812e+01,1.164980682754983843e-01,1.420652567531690558e+01,1.614011152377826974e+01,1.570604621772762677e+01,5.196912323659940158e-01
4.600000000000000200e-01,1.758500747159888533e+01,1.774439419190367317e+01,1.766675320574080388e+01,5.578466210100990058e-02,1.586945752550127153e+01,1.851011412714681725e+01,1.750646601911368805e+01,6.245441288702532345e-01
4.700000000000000289e-01,1.931406369992983230e+01,1.965849845461457335e+01,1.953242437438427004e+01,9.650388764427246524e-02,1.764669340366818773e+01,2.088011733683507032e+01,1.940893737033905353e+01,7.591075037895141930e-01
4.799999999999999822e-01,2.100546873552877969e+01,2.162294362984787455e+01,2.146030658470830943e+01,1.789026789603810341e-01,1.953063177645183757e+01,2.265012975189717537e+01,2.130472353014641129e+01,7.748175690888110534e-01
4.899999999999999911e-01,2.269687377127124606e+01,2.364834322746133566e+01,2.345242082107671422e+01,2.897721696703509653e-01,2.151337039158023501e+01,2.442014218722824381e+01,2.327871710362374102e+01,7.961654254483663262e-01
5.000000000000000000e-01,2.438827880712736373e+01,2.582884907298969424e+01,2.549314224985905852e+01,4.304317195748632030e-01,2.358750659289141538e+01,2.619015463871872740e+01,2.530356837038701912e+01,8.443874165519295039e-01
5.100000000000000089e-01,2.661264488958658347e+01,2.800286358815561272e+01,2.771347504013514396e+01,4.213775159717625951e-01,2.543391146295762439e+01,2.911015501504586567e+01,2.755391359822247210e+01,1.053203537761548958e+00
5.200000000000000178e-01,2.883701098001164809e+01,3.028492686490455554e+01,2.998522239951313395e+01,4.380363642771346044e-01,2.713538358063923539e+01,3.203015610327243223e+01,2.985169175067035141e+01,1.289237513025156545e+00
5.300000000000000266e-01,3.106137707669121184e+01,3.262950167465522355e+01,3.230227664724879588e+01,4.734507735564456588e-01,2.886498779300705309e+01,3.412348979157254547e+01,3.212148868137695956e+01,1.398820591547645931e+00
5.400000000000000355e-01,3.328574317837138352e+01,3.498464874051254725e+01,3.464128453686701192e+01,5.174529938230879589e-01,3.061660592275201154e+01,3.621682374563267359e+01,3.441965173104676978e+01,1.522962843294023427e+00
5.500000000000000444e-01,3.551010928411243128e+01,3.740531669125333991e+01,3.699454999027523883e+01,5.699577672459515965e-01,3.236252790969566462e+01,3.831015792188802749e+01,3.674608338855762923e+01,1.669979685566324257e+00
5.600000000000000533e-01,3.773447539319622024e+01,3.983298078374694740e+01,3.936222848166356414e+01,6.286521741728893220e-01,3.413793655004020877e+01,4.149514580044274936e+01,3.920353923547565955e+01,1.934223468859959327e+00
5.700000000000000622e-01,3.995884150506451249e+01,4.223949188206189831e+01,4.172077158473604896e+01,6.838626536649631271e-01,3.591063251777399046e+01,4.468013540713592846e+01,4.165485977914216420e+01,2.211578173775261114e+00
5.799999999999999600e-01,4.218320761927679996e+01,4.463128488344474931e+01,4.405709708024325266e+01,7.292199830903084434e-01,3.763755702980966333e+01,4.673012173938538183e+01,4.397262233359343497e+01,2.354900769843699226e+00
5.899999999999999689e-01,4.407368783431621040e+01,4.701155392173571101e+01,4.633112007155551737e+01,8.731261577391735695e-01,3.934887348247854533e+01,4.878010944819392591e+01,4.626692795447273454e+01,2.515367152631328374e+00
5.999999999999999778e-01,4.579722510539625802e+01,4.922622560984397921e+01,4.851914478092057692e+01,1.043789247747461069e+00,4.101317032506639748e+01,5.083009836701085504e+01,4.849747347712457213e+01,2.678520148239905474e+00
6.099999999999999867e-01,4.752076238060592317e+01,5.144514467308527372e+01,5.057317634940638129e+01,1.178368373163111160e+00,4.253170469533553444e+01,5.358508421193345583e+01,5.067621933779038557e+01,2.934190156176604614e+00
6.199999999999999956e-01,4.924429965951159716e+01,5.352575195403002084e+01,5.255323954324622804e+01,1.287664759203756448e+00,4.405100070068475304e+01,5.634007188493816898e+01,5.279740366851442701e+01,3.184143652830493831e+00
6.300000000000000044e-01,5.096783694173833368e+01,5.544497103832016194e+01,5.439772909253035493e+01,1.338235568019815247e+00,4.532340249606258453e+01,5.785672668084690429e+01,5.464087944876375502e+01,3.342283952852562745e+00
6.400000000000000133e-01,5.269137422696019968e+01,5.736271555468903216e+01,5.617170771793112038e+01,1.370751457761247849e+00,4.653287467175017866e+01,5.952559574750890192e+01,5.643477432213579448e+01,3.518820553023328745e+00
6.500000000000000222e-01,5.441491151489263700e+01,5.892673892681103354e+01,5.779417082368575365e+01,1.340657406442946398e+00,4.760773872512933735e+01,6.147584609197303962e+01,5.804532743742273482e+01,3.693610214565676841e+00
6.600000000000000311e-01,5.613844880528597514e+01,6.045046753307659060e+01,5.917662462006394719e+01,1.247836839356870398e+00,4.844932711661900271e+01,6.315634832834481927e+01,5.941322846749383046e+01,3.868945208049247242e+00
6.700000000000000400e-01,5.735094085062674196e+01,6.182633808775549511e+01,6.039732190235091025e+01,1.295681407920152184e+00,4.929316856492638976e+01,6.483418007093357005e+01,6.066789205211343017e+01,4.034496306547035616e+00
6.800000000000000488e-01,5.754134244184322000e+01,6.290314011906198743e+01,6.128572528993890955e+01,1.550420282511188574e+00,4.981155088371317419e+01,6.604807766559987670e+01,6.170455164425732164e+01,4.207719700053271339e+00
6.900000000000000577e-01,5.773174404659049941e+01,6.397936144900615574e+01,6.210584113059938005e+01,1.799347014004314627e+00,5.030027889215186576e+01,6.722803162127578958e+01,6.264234742996518435e+01,4.376946604344152725e+00
7.000000000000000666e-01,5.792214566473516868e+01,6.469858108304943300e+01,6.275813641705590129e+01,1.975265947381051435e+00,5.065486701019024451e+01,6.816582674732372027e+01,6.341327573807277673e+01,4.520639651406383130e+00
7.099999999999999645e-01,5.811254729614553582e+01,6.531068422788821692e+01,6.319088372435637524e+01,2.081587401795163217e+00,5.086860417873259621e+01,6.884934931829934612e+01,6.387712273205698921e+01,4.621494480431578289e+00
7.199999999999999734e-01,5.830294894069164258e+01,6.583264687007766724e+01,6.355227844057609587e+01,2.166178762730479157e+00,5.107885884316316805e+01,6.951265456198491677e+01,6.428343980021701043e+01,4.708282507597040478e+00
7.299999999999999822e-01,5.849335059824518623e+01,6.597985677268334825e+01,6.374981066348577485e+01,2.163563094150509070e+00,5.112457363538856470e+01,6.976731013741540721e+01,6.450241001347896486e+01,4.768875469122359156e+00
7.399999999999999911e-01,5.868375226867958361e+01,6.610993403677935021e+01,6.391329914567592851e+01,2.156847415132887136e+00,5.117178210898385515e+01,7.002324028210243512e+01,6.466470922316851500e+01,4.807687762605452164e+00
7.500000000000000000e-01,5.887415395186985023e+01,6.612419141875277262e+01,6.398213283933514361e+01,2.112860083527275279e+00,5.116752386413816822e+01,7.005894679737639308e+01,6.472661921958550124e+01,4.821806455414185066e+00
7.600000000000000089e-01,5.868594344261383355e+01,6.607358264133814885e+01,6.389223481546044070e+01,2.145826006275005859e+00,5.112693505409647798e+01,6.995083416896011386e+01,6.468102493007225462e+01,4.816714835674144268e+00
7.700000000000000178e-01,5.849773294613257235e+01,6.598510992698248856e+01,6.375007150824176705e+01,2.159064775268952463e+00,5.107244955268851783e+01,6.978377879607570833e+01,6.458130459633629528e+01,4.805500067657620278e+00
7.800000000000000266e-01,5.830952246254977922e+01,6.560914848115005782e+01,6.348693803176750095e+01,2.113135498654290512e+00,5.094678303163377109e+01,6.931280691657536863e+01,6.431722524683017639e+01,4.736153333150026512e+00
7.900000000000000355e-01,5.812131199199075837e+01,6.524090106182333670e+01,6.317750172410258358e+01,2.062828100253891517e+00,5.081875192453706802e+01,6.884152751130902459e+01,6.399167108191814179e+01,4.662487719389618590e+00
8.000000000000000444e-01,5.793310153458244116e+01,6.463663834104286821e+01,6.272039950347834747e+01,1.949437010738416465e+00,5.055265112506062053e+01,6.805105951689725430e+01,6.352247922954119019e+01,4.568378356266828533e+00
8.100000000000000533e-01,5.774489109045342161e+01,6.381415429813737461e+01,6.206048046404427510e+01,1.763110024564579659e+00,5.024690647242207575e+01,6.714822517928053003e+01,6.276282222586034720e+01,4.413614143103925080e+00
8.200000000000000622e-01,5.755668065973394931e+01,6.299255633395583942e+01,6.129714894553443827e+01,1.558596438159332243e+00,4.984791614076036836e+01,6.609832235434842573e+01,6.192812267126610237e+01,4.259266102207023508e+00
8.300000000000000711e-01,5.736847024255602179e+01,6.172388479216269985e+01,6.034313797666647616e+01,1.257776043313907799e+00,4.922360006522544751e+01,6.469303131993700617e+01,6.084710240943949344e+01,4.091016184460845473e+00
8.399999999999999689e-01,5.616704812682972658e+01,6.043095377915036437e+01,5.919670400509067321e+01,1.250852262426651595e+00,4.859503182209614636e+01,6.328610896928838514e+01,5.971149472957313264e+01,3.906184397043462653e+00
8.499999999999999778e-01,5.445902016774080323e+01,5.896852179309878750e+01,5.778978338023038930e+01,1.328114683738180091e+00,4.762058429035062090e+01,6.145882011203990913e+01,5.835839170120029706e+01,3.765062187235582947e+00
8.599999999999999867e-01,5.275099221238143343e+01,5.724016574708918625e+01,5.616768902564460575e+01,1.342635740855592896e+00,4.659023896521831176e+01,5.955758275794293866e+01,5.676001790360974297e+01,3.580228818083137643e+00
8.699999999999999956e-01,5.104296426112600216e+01,5.551210195903789923e+01,5.443422506154350771e+01,1.331055236516827556e+00,4.540364334029367654e+01,5.785006002109629719e+01,5.504822044004956894e+01,3.423774559460222022e+00
8.800000000000000044e-01,4.933493631440079952e+01,5.349630932775099978e+01,5.255033502273227697e+01,1.250827804613215299e+00,4.399642621852638769e+01,5.633007189769953982e+01,5.317665395120921801e+01,3.287120224964349191e+00
8.900000000000000133e-01,4.762690837269317257e+01,5.141363242328248617e+01,5.061084402258799031e+01,1.154392697570707060e+00,4.258964309048492680e+01,5.380199294744596017e+01,5.110809504940696968e+01,3.032165357160489627e+00
9.000000000000000222e-01,4.591888043656306451e+01,4.927183888592869465e+01,4.853931796242837038e+01,1.006742179466380449e+00,4.094156426713275465e+01,5.171991820907565796e+01,4.893354602328641079e+01,2.824225337045550788e+00
9.100000000000000311e-01,4.421085250665692001e+01,4.695304074076624801e+01,4.634940066976270145e+01,8.247208612892437118e-01,3.928779163779196182e+01,4.952074031603424942e+01,4.669532858182001434e+01,2.655368343549673327e+00
9.200000000000000400e-01,4.232481167922846055e+01,4.463077032290690482e+01,4.409211973289277609e+01,6.866472911727063977e-01,3.758500917746363257e+01,4.722565902353940714e+01,4.442855418895774733e+01,2.495637057708749218e+00
9.300000000000000488e-01,4.008274505735322890e+01,4.223622668669366220e+01,4.174193003250395151e+01,6.425776800244725750e-01,3.583415506981088328e+01,4.485537419940223458e+01,4.210534515073734241e+01,2.349558062192726560e+00
9.400000000000000577e-01,3.784067843784655594e+01,3.980956070221533594e+01,3.937494526527294880e+01,5.926703106526582943e-01,3.408286885565711799e+01,4.243308576012464783e+01,3.965147380451231385e+01,2.086012617836603411e+00
9.500000000000000666e-01,3.559861182115595568e+01,3.739477723893757144e+01,3.699654641245733444e+01,5.404731200302449468e-01,3.233050103889109295e+01,3.998109360352273711e+01,3.719065497411513377e+01,1.842135781163624531e+00
9.599999999999999645e-01,3.335654520784930810e+01,3.499682821937813060e+01,3.465208426473216008e+01,4.965029534536788969e-01,3.058061942910028819e+01,3.752129752976999555e+01,3.484937571471723317e+01,1.684282958497832050e+00
9.699999999999999734e-01,3.111447859865808141e+01,3.260216815324433526e+01,3.233068381993813034e+01,4.658753918614143563e-01,2.885976078420427271e+01,3.507399714757500675e+01,3.252363052614321504e+01,1.544350553670072346e+00
9.799999999999999822e-01,2.887241199454105001e+01,3.030285088006141336e+01,3.002652611856296971e+01,4.444756693038068307e-01,2.713639091466379938e+01,3.265869179270413980e+01,3.022503605702215879e+01,1.434040233331624004e+00
9.899999999999999911e-01,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan
